date,orig_nav,pmcc_nav
2020-01-03,24324.600172393235,24028.37889069191
2020-01-06,24594.432262067457,24208.59832596024
2020-01-07,24554.63106011759,24183.484855073606
2020-01-08,24942.19168771422,24439.569785120962
2020-01-09,25314.43565697004,24671.759401441705
2020-01-10,25158.900971330007,24585.2006862641
2020-01-13,25811.534236935597,24967.816659681743
2020-01-14,25569.080882148748,24834.56741853831
2020-01-15,25586.409143216853,24845.320965116112
2020-01-16,26169.93206783777,25170.968620076957
2020-01-17,26475.709941056342,25343.84445058382
2020-01-21,26392.543619365977,25313.16985853355
2020-01-22,26534.094549592326,25402.480058417783
2020-01-23,26710.48301197347,25510.34838137977
2020-01-24,26382.542439488163,25207.52118793897
2020-01-27,25770.41101071652,24596.589486817604
2020-01-28,26246.074273707436,25047.92675316561
2020-01-29,26303.109213658434,25080.031247129948
2020-01-30,26379.20423833622,25190.970000831065
2020-01-31,25959.402994924512,24730.881852007285
2020-02-03,26505.91888602787,25162.497397643976
2020-02-04,27371.8787032173,25716.34376473258
2020-02-05,27394.318364251107,25735.06406510993
2020-02-06,27893.712453903212,26014.499418647894
2020-02-07,27870.77675606278,25890.56612686268
2020-02-10,27836.357449552343,26265.577838284356
2020-02-11,27838.284518802688,26245.0049075347
2020-02-12,27833.639144791407,26240.35953352342
2020-02-13,27802.139144791407,26208.85953352342
2020-02-14,27802.139144791407,26208.85953352342
2020-02-18,27802.139144791407,26208.85953352342
2020-02-19,27802.139144791407,26208.85953352342
2020-02-20,27802.139144791407,26208.85953352342
2020-02-21,27802.139144791407,26208.85953352342
2020-02-24,27802.139144791407,26208.85953352342
2020-02-25,28678.931883414694,26939.520149042826
2020-02-26,28678.931883414694,26939.520149042826
2020-02-27,28678.93188341328,26939.520149041644
2020-02-28,28678.93188341199,26939.520149040574
2020-03-02,28678.931883414694,26939.520149042826
2020-03-03,28678.93188341469,26939.520149042823
2020-03-04,28678.931883414694,26939.520149042826
2020-03-05,28678.931883414596,26939.520149042746
2020-03-06,28678.931883414298,26939.520149042495
2020-03-09,28678.931883026053,26939.52014871896
2020-03-10,28221.44973519136,26558.285025523383
2020-03-11,28959.022737834093,27295.858028166116
2020-03-12,28958.992101320706,27295.82739165273
2020-03-13,28959.02254182308,27295.857832155103
2020-03-16,28958.990882818645,27295.82617315067
2020-03-17,28959.00602899801,27295.841319330033
2020-03-18,28959.01433704069,27295.849627372714
2020-03-19,28959.0209846578,27295.856274989823
2020-03-20,28959.022818768608,27295.85810910063
2020-03-23,29262.07531831366,27598.910608645678
2020-03-24,29262.065224126498,27598.900514458517
2020-03-25,29262.059745480034,27598.895035812053
2020-03-26,29262.061641245677,27598.896931577696
2020-03-27,29262.052134689922,27598.88742502194
2020-03-30,29262.077501959342,27598.91279229136
2020-03-31,29262.078865738393,27598.914156070412
2020-04-01,29262.07883708701,27598.91412741903
2020-04-02,29262.079026614312,27598.91431694633
2020-04-03,29262.079033972648,27598.914324304667
2020-04-06,29262.079033997623,27598.914324329642
2020-04-07,29262.079033922964,27598.914324254984
2020-04-08,29262.079034071776,27598.914324403795
2020-04-09,29262.079034079317,27598.914324411337
2020-04-13,29262.079034079856,27598.914324411875
2020-04-14,29262.079034079863,27598.914324411882
2020-04-15,28360.89398698503,26490.135989585226
2020-04-16,28360.89398700869,26490.135989602968
2020-04-17,28360.893987042535,26490.135989628354
2020-04-20,28360.893986859523,26490.135989491093
2020-04-21,28360.893986948486,26490.135989557817
2020-04-22,28360.893987040134,26490.135989626553
2020-04-23,28360.893987044485,26490.135989629816
2020-04-24,28360.893987045718,26490.13598963074
2020-04-27,28360.893987045718,26490.13598963074
2020-04-28,28067.984269852645,25945.661592098855
2020-04-29,28608.976978161,26365.588862561304
2020-04-30,28646.654367854808,26358.57025424684
2020-05-01,28290.369994230416,26084.38777773171
2020-05-04,28406.756609677414,26186.763989916486
2020-05-05,28517.78844618558,26290.192590494007
2020-05-06,28621.93250114471,26358.858023423163
2020-05-07,28776.564171274622,26493.867620910547
2020-05-08,28965.336062799593,26660.470085683766
2020-05-11,29296.892381613623,26591.293021706868
2020-05-12,28673.6730156806,26127.284210051715
2020-05-13,28308.36776975633,25881.909440422456
2020-05-14,28541.56530485503,26063.152591435035
2020-05-15,28744.57751395626,26194.96014372274
2020-05-18,29367.973601416983,26600.8215246811
2020-05-19,29315.5270912597,26559.67664964548
2020-05-20,30133.578777607712,27058.178764200762
2020-05-21,29657.7700839409,26775.744266480397
2020-05-22,29763.16686099492,26863.823287264146
2020-05-26,29606.854993758145,26802.608476008973
2020-05-27,29848.054889856972,26940.56564609848
2020-05-28,29803.780163874904,26902.803878429273
2020-05-29,30475.052855732007,27272.2752469484
2020-06-01,29411.037661528426,26437.96824127307
2020-06-02,29646.69951474755,26575.479291730364
2020-06-03,29777.36420139144,26651.28346522504
2020-06-04,29388.471370679137,26484.998870412222
2020-06-05,30414.792229041897,26951.934953652988
2020-06-08,30934.556180881675,27168.658871362353
2020-06-09,31236.48163530036,27396.872904995533
2020-06-10,31617.447202942392,27738.30512347226
2020-06-11,32038.95580285611,27713.358627511527
2020-06-12,32766.843976304426,27899.787717761166
2020-06-15,32980.921470718844,28207.42214873288
2020-06-16,33429.83015384914,28655.85816675723
2020-06-17,33491.927810386216,28730.127554514842
2020-06-18,33546.650955311365,28807.93732150989
2020-06-19,33587.316834359925,28774.273214615987
2020-06-22,33838.754120251266,29138.079947410606
2020-06-23,34252.47730315156,29376.570275860457
2020-06-24,33904.57771233528,28495.176499257224
2020-06-25,34048.00115623107,28746.645954963056
2020-06-26,33716.50822838035,28185.51252181101
2020-06-29,33773.43099878746,28414.942579873936
2020-06-30,34093.94449166711,28916.44050058346
2020-07-01,34249.563538892406,29212.69245214446
2020-07-02,34244.08898522277,29323.139488315777
2020-07-06,35151.53438849278,29951.842524937027
2020-07-07,35034.66731432127,29917.99222619802
2020-07-08,35374.97768775737,30023.341179480303
2020-07-09,35831.290049875,30184.57804374129
2020-07-10,35875.117799008454,30165.424452796797
2020-07-13,35614.29461396986,29663.1144609341
2020-07-14,35460.99211195828,29589.189267596754
2020-07-15,35359.27253542544,29535.768899641633
2020-07-16,35078.640040978054,29358.42496927893
2020-07-17,34960.5359416957,29302.69748454866
2020-07-20,36127.55135525919,30054.90112990877
2020-07-21,33269.501507028355,29710.781806598872
2020-07-22,33433.13631913263,29846.67291584222
2020-07-23,32163.977109936466,28985.49010185303
2020-07-24,31646.332674462516,28667.591488120685
2020-07-27,32560.89888580189,29367.619920654557
2020-07-28,31925.264549284388,28936.769744008558
2020-07-29,32421.86888629357,29323.826410675596
2020-07-30,32737.330249778854,29502.783606351615
2020-07-31,33576.96497806641,30003.677480732837
2020-08-03,34254.34296005262,30407.93498740614
2020-08-04,34425.92806736638,30520.564118207487
2020-08-05,34390.12861573878,30543.133180490066
2020-08-06,34751.79592779564,30901.702422105875
2020-08-07,34327.3103008231,30539.13938234711
2020-08-10,34154.15590434238,30404.016915721328
2020-08-11,33682.847239513394,29852.331170168996
2020-08-12,34358.09387093746,30604.57057887146
2020-08-13,34431.61020605504,30687.221716172753
2020-08-14,34349.57494440355,30620.610414768096
2020-08-17,34648.793653862704,30929.844363549382
2020-08-18,35030.58913803206,31258.001995984545
2020-08-19,34827.21750187787,31057.722054304453
2020-08-20,35306.44598288182,31464.016165756624
2020-08-21,35528.70433588056,31655.240287387453
2020-08-24,35712.64313034811,31815.99437046296
2020-08-25,35692.06113647734,31762.04792022919
2020-08-26,35709.14162351202,32398.799952599067
2020-08-27,35783.937844749904,32368.749810964895
2020-08-28,35694.39900617905,32451.292350028252
2020-08-31,35854.19619724084,32808.75556866987
2020-09-01,35841.08245004871,33288.7057158989
2020-09-02,35934.12322806734,33513.2217700654
2020-09-03,38033.47567942662,34959.09868923449
2020-09-04,38027.47567942662,34744.383230659434
2020-09-08,38027.47567942662,34165.61752534421
2020-09-09,38027.47567942662,34450.54345887004
2020-09-10,38027.47567942662,34222.03830918686
2020-09-11,38027.47567942662,34077.319993560435
2020-09-14,38027.47567942662,34264.61381872115
2020-09-15,38057.86056530277,34474.2510201689
2020-09-16,38046.79298361953,34256.9715135262
2020-09-17,38035.09497161449,34053.0842751356
2020-09-18,38032.56061581038,33878.76651264528
2020-09-21,38095.24166976948,34004.83719662712
2020-09-22,38122.532716350295,34225.85896415937
2020-09-23,37620.90366540174,33175.36080207576
2020-09-24,37689.90688349971,33277.22725610308
2020-09-25,38025.41345820643,33776.31695000148
2020-09-28,38417.32575311949,34317.48981210227
2020-09-29,38325.9476646737,34196.44056009179
2020-09-30,38500.88242507312,34419.412929288424
2020-10-01,38832.63871105189,34855.272677893234
2020-10-02,38388.236309059255,34181.61328054357
2020-10-05,38812.409404303435,34751.11944175685
2020-10-06,38719.56078120008,34472.08859718459
2020-10-07,39083.46340361278,34959.61219043689
2020-10-08,39151.48551984304,35080.53185157896
2020-10-09,39476.19919810133,35525.38378532627
2020-10-12,40207.60831266342,36459.134173529834
2020-10-13,40201.27078588646,36454.35528582642
2020-10-14,40204.7057689961,36182.12930620243
2020-10-15,40211.53218563079,35966.522885504666
2020-10-16,40222.04439879466,35821.86381395901
2020-10-19,40214.54439879466,35302.802598050184
2020-10-20,40229.61995111299,35422.937600220524
2020-10-21,40257.02899687547,35477.15584700377
2020-10-22,40247.02899687547,35386.56699487098
2020-10-23,40247.02899687547,35456.61536958896
2020-10-26,40247.02899687547,35032.67771264148
2020-10-27,40262.25384898458,35269.75195900414
2020-10-28,40103.911858074294,34287.54869681029
2020-10-29,41231.40911910086,34604.86448927131
2020-10-30,41231.40911915925,34023.08123548325
2020-11-02,41231.40911919003,33983.340666229145
2020-11-03,41231.409119191936,34517.90143357246
2020-11-04,41231.40911919239,35541.852346597196
2020-11-05,41739.85169906156,36379.34523023058
2020-11-06,41687.41732034099,36458.13528972353
2020-11-09,41220.69025165293,35773.87583570255
2020-11-10,40736.3711319933,35143.72630730752
2020-11-11,41290.631301926776,36008.93111280404
2020-11-12,41211.99275102099,35791.49582522356
2020-11-13,41363.281135030105,36150.3607414867
2020-11-16,41446.85167650134,36329.66053182042
2020-11-17,41446.443081229576,36325.873326413755
2020-11-18,41359.75902273275,36157.92098286269
2020-11-19,41460.70917060579,36346.42043907373
2020-11-20,41317.45136127172,36127.0627886378
2020-11-23,41270.739935104124,36145.78555181265
2020-11-24,41623.18835917117,37353.77964946948
2020-11-25,41766.23678227933,37563.46688679365
2020-11-27,41989.9810013121,37874.707596461616
2020-11-30,42049.0302764707,37978.14181853643
2020-12-01,42428.025205638885,38427.24744108281
2020-12-02,42534.84387470314,38536.94690702653
2020-12-03,42579.702952847736,38592.74392925815
2020-12-04,42539.352649869084,38580.751601783006
2020-12-07,42655.894804613425,37903.26224377582
2020-12-08,42713.74600061214,38045.19269498686
2020-12-09,42100.558208548035,37464.36056232211
2020-12-10,42304.297990238105,37646.70451712241
2020-12-11,42406.86260350624,37787.558497236496
2020-12-14,43333.175611555256,38146.243641075074
2020-12-15,44170.521214542314,38591.75120057933
2020-12-16,44665.99191702386,38807.424780362686
2020-12-17,41300.93857369499,39103.801631448434
2020-12-18,40928.3771942633,38975.92175572282
2020-12-21,41074.6831470516,38928.06011452656
2020-12-22,41232.11019836608,39037.79164706304
2020-12-23,40560.8687164169,38812.93053382405
2020-12-24,40777.53706595424,38966.577403125426
2020-12-28,41946.3522746126,39449.0657588231
2020-12-29,42208.356063790925,39510.742797882325
2020-12-30,42059.07578012776,39469.229118912845
2020-12-31,42401.873289334064,39609.17794473369
2021-01-04,41075.122731470496,39005.28728554372
2021-01-05,41671.315510626686,38217.43115613899
2021-01-06,39947.96143338648,37535.70673164722
2021-01-07,42441.617810819786,38455.975755398424
2021-01-08,44066.708666238,39082.647817042984
2021-01-11,43126.968644037355,38317.18290083375
2021-01-12,43075.11381221511,38315.51397002397
2021-01-13,43418.02342279547,38640.649912759196
2021-01-14,43083.10316291131,38349.653111866675
2021-01-15,42616.55134373271,38706.87565633064
2021-01-19,43479.68729472592,39443.20494734672
2021-01-20,45033.71134638899,40655.43167965212
2021-01-21,45449.36386158663,41083.307446273684
2021-01-22,45325.67788670646,40924.417829270344
2021-01-25,45772.16452601807,41214.97811198113
2021-01-26,45926.23205760434,41380.48672631165
2021-01-27,45908.24994878938,40000.60306898571
2021-01-28,46603.170432145314,38559.318132509936
2021-01-29,45898.93721870843,37627.7133055891
2021-02-01,46693.39558674079,38726.98575307485
2021-02-02,47060.46774361887,39522.5435330313
2021-02-03,46380.32618408921,39383.64351376005
2021-02-04,47158.474942954104,39980.89199978427
2021-02-05,47423.93287189281,40234.2276409649
2021-02-08,47993.7197322879,40557.267570947675
2021-02-09,47990.62327679839,40536.924294550074
2021-02-10,47773.22321924506,40402.80011116763
2021-02-11,48238.81546603924,40730.76897209038
2021-02-12,48767.60838281186,41110.472902956375
2021-02-16,48530.981570424294,40111.67595309929
2021-02-17,48044.643144939415,39870.48818239212
2021-02-18,47686.112928696966,39714.23925094509
2021-02-19,47167.72610507224,40214.88460412135
2021-02-22,44964.23453317881,39160.10638665108
2021-02-23,44197.67140875877,39405.91134534614
2021-02-24,44709.290343671935,39614.4415535213
2021-02-25,42755.35835576136,38838.91397924479
2021-02-26,43233.14383876682,39070.5943433222
2021-03-01,44591.404921919886,39635.2516755397
2021-03-02,43393.15460999404,39141.59080435087
2021-03-03,42023.65399260691,38750.453682424544
2021-03-04,41200.76323398097,38022.153985912715
2021-03-05,41609.41723537364,37999.653985912715
2021-03-08,39819.152538669354,37999.653985912715
2021-03-09,42073.23957176934,38029.72154411163
2021-03-10,41516.92886115181,37605.55953127498
2021-03-11,43345.629831816004,38052.51078609321
2021-03-12,42401.479667366904,37750.29066339442
2021-03-15,43239.15264381548,38120.58828196888
2021-03-16,43713.490036576746,38304.76479714896
2021-03-17,44072.024993829364,38454.03290291415
2021-03-18,41361.87877395968,37403.87700815959
2021-03-19,41576.88272607671,38219.14557106122
2021-03-22,42778.14224280328,38853.808176592946
2021-03-23,42435.84245991643,38659.62479295586
2021-03-24,41172.25546732115,38107.47079244783
2021-03-25,40828.4918113754,38037.230534015536
2021-03-26,41986.045353095746,38573.53492414216
2021-03-29,41921.84787906159,38489.11672227328
2021-03-30,41477.428013446755,38370.48581223072
2021-03-31,42842.30286198776,38924.23676658082
2021-04-01,44365.148413280476,39576.21841132474
2021-04-05,46567.9858386084,40364.49256677056
2021-04-06,46484.01545841425,40326.72312947114
2021-04-07,46305.81143418915,40259.694303664946
2021-04-08,47018.041212717275,40633.21540995834
2021-04-09,47394.46833927041,40821.082472437636
2021-04-12,47303.891872985965,38500.315831015905
2021-04-13,48115.81018414138,38858.1115985845
2021-04-14,47241.32473160525,38491.536007327384
2021-04-15,48334.619845106405,38978.95023398758
2021-04-16,48393.297469911515,39000.35124271756
2021-04-19,47797.560839574115,38748.849004475356
2021-04-20,47573.9574403331,38669.639401422806
2021-04-21,47829.65616241341,39408.75919103316
2021-04-22,47255.94415188994,39160.831424063545
2021-04-23,47751.36736197354,39355.913237159126
2021-04-26,48215.03866193859,39529.53184413662
2021-04-27,47745.67991203459,39328.549775769796
2021-04-28,47419.80414824292,39197.2280065843
2021-04-29,47757.464961308426,39331.3170413697
2021-04-30,47335.41977481494,39135.262537863695
2021-05-03,46738.53577965397,38860.24898397504
2021-05-04,45974.97465295866,38543.55543419293
2021-05-05,45242.41040583455,38728.85313564646
2021-05-06,46028.53527468073,38999.44795101246
2021-05-07,46984.80485920193,39391.19261208329
2021-05-10,43896.68883464702,38327.18942822302
2021-05-11,44158.727078367854,38212.21266379961
2021-05-12,42648.08989449248,37168.51703132082
2021-05-13,42224.70771535444,37479.25975897848
2021-05-14,43812.6704656195,38115.63793050681
2021-05-17,43038.16380155557,38480.5562031573
2021-05-18,42498.911193555396,38166.35116030065
2021-05-19,44182.28481142571,37704.45913890184
2021-05-20,46143.03751407529,38455.65487751552
2021-05-21,45235.950236556855,38258.54018376857
2021-05-24,47266.24603207906,38981.963958602
2021-05-25,47578.37355668583,39043.456817923376
2021-05-26,47927.1640698424,39224.64526658525
2021-05-27,47342.841171969485,39135.25826111058
2021-05-28,47729.00090513371,39231.87196433237
2021-06-01,47258.91049974601,39110.82533775218
2021-06-02,47425.85818048137,39151.05913214747
2021-06-03,45867.13861663758,38835.30785752819
2021-06-04,48258.17550136672,39862.96967461454
2021-06-07,48361.94056140082,39946.6464220516
2021-06-08,48462.239772663306,40007.070021762025
2021-06-09,48761.58284104277,40206.40117900835
2021-06-10,49181.76937264845,40339.64413026053
2021-06-11,49312.06328960135,40328.47998201973
2021-06-14,50069.923516133575,40522.27368382582
2021-06-15,49721.928791110775,39907.955407580215
2021-06-16,49546.20754692724,39924.34677790362
2021-06-17,50418.05058295138,40246.2940031235
2021-06-18,50440.51493399635,40617.25297578391
2021-06-21,50941.51113592886,40719.68837682398
2021-06-22,51702.265717520015,41019.0364695941
2021-06-23,47302.365052255744,41014.56831421763
2021-06-24,47787.6752848091,41234.347420786245
2021-06-25,47666.48104480162,41208.05211816645
2021-06-28,48793.36737195993,41659.937478942964
2021-06-29,49120.426142742675,39477.94038624553
2021-06-30,49013.56650286408,39450.385797824936
2021-07-01,48974.59781361495,39456.127110937494
2021-07-02,49937.325244585925,39789.518173729
2021-07-06,50728.6822420582,40165.68751658916
2021-07-07,50827.443030975206,40182.168734479914
2021-07-08,51507.929525825035,40737.18224163132
2021-07-09,51936.54348910193,41002.59478250339
2021-07-12,52354.20721022215,41164.13621300587
2021-07-13,52471.4748860854,41139.14133809061
2021-07-14,52476.79281199789,41222.74744185287
2021-07-15,51947.50939019531,40943.99432531002
2021-07-16,51511.542859701905,40624.81822607152
2021-07-19,51567.71772749424,40676.62872582387
2021-07-20,52009.410772700336,41140.19584857924
2021-07-21,52582.33563238065,41222.62157802765
2021-07-22,53618.25708219135,41627.300259704156
2021-07-23,55322.37795318502,42270.24427992437
2021-07-26,55559.60187523541,42345.8505873966
2021-07-27,54085.94043357255,41691.0185186254
2021-07-28,54426.68607590555,41919.479530514145
2021-07-29,54577.265363073006,42038.97448888444
2021-07-30,53808.76783827427,41737.81406365873
2021-08-02,53950.737726975465,41714.31381844256
2021-08-03,54437.713782926316,41902.56739866358
2021-08-04,54625.30320615109,41963.14861407934
2021-08-05,55491.36171677639,42251.32759319308
2021-08-06,54438.32857606858,41951.3480398885
2021-08-09,54821.31525857599,42075.49167137718
2021-08-10,53879.80940825042,41770.969016163726
2021-08-11,53429.37589306479,41668.37462377688
2021-08-12,53979.879224451775,42317.256591923506
2021-08-13,54589.336680752975,42519.584398557796
2021-08-16,54697.183924205296,42530.11440093491
2021-08-17,53219.13973773262,41938.010458672754
2021-08-18,52129.2847376329,41296.39571248583
2021-08-19,52861.87814365248,41560.10434565997
2021-08-20,54183.92599854758,42240.8421358737
2021-08-23,56827.67472965779,43172.65734749924
2021-08-24,57473.04151977829,43227.40567960147
2021-08-25,57587.162133005506,43248.32355043807
2021-08-26,56491.125966463995,43100.644956132084
2021-08-27,58333.29687283585,43336.63135690695
2021-08-30,60621.254466640035,43581.92799386272
2021-08-31,60519.49825277042,43557.92214460434
2021-09-01,60611.907616906494,43605.540315753344
2021-09-02,60726.010981431486,43676.80495277738
2021-09-03,60964.74456477657,43719.3288597718
2021-09-07,61921.93468706873,44164.33691919057
2021-09-08,61548.75708068987,44094.07731956266
2021-09-09,61337.74396148787,44008.01804432207
2021-09-10,61029.02447938968,43824.445305769405
2021-09-13,60611.10781738792,43837.319551119705
2021-09-14,60351.495904211304,43774.769708415864
2021-09-15,60822.865193628175,43740.909397693904
2021-09-16,60931.68426114164,43738.69331255235
2021-09-17,60254.02860347385,43466.312680713054
2021-09-20,59511.65312143726,43031.007556435994
2021-09-21,59267.66178945984,43054.62169638138
2021-09-22,59324.47435280585,43297.563175182484
2021-09-23,59631.000222635135,43517.09153828672
2021-09-24,59565.92682500981,43561.89030029147
2021-09-27,58331.75299298394,42872.617893542636
2021-09-28,55305.51943276598,41227.45369324044
2021-09-29,54612.84370667617,41038.02899117278
2021-09-30,54269.352345679086,40877.58639171964
2021-10-01,54233.47073573115,40900.18154272727
2021-10-04,52528.12813788548,40265.880409528545
2021-10-05,53436.16872611286,40837.794629915996
2021-10-06,54129.72633657679,41165.087228581084
2021-10-07,54769.10591849811,41571.58843180798
2021-10-08,53697.08319891125,41256.071039654395
2021-10-11,52871.744685195285,40879.85908817973
2021-10-12,52286.819234126815,40674.54031775906
2021-10-13,52869.3353231161,41082.11670946545
2021-10-14,55052.0910430816,42105.912631806386
2021-10-15,55977.19338147212,42497.87643555203
2021-10-18,57758.9040097219,43129.74095960115
2021-10-19,59083.92886036833,43589.50660511323
2021-10-20,58795.518592826105,43535.12928684571
2021-10-21,60096.56245005205,43951.834225381856
2021-10-22,58207.28434838523,43399.034437244
2021-10-25,60423.14740365652,44078.98046837374
2021-10-26,61106.514862785436,44237.67946614137
2021-10-27,61832.97445140373,44396.97745340474
2021-10-28,64379.40520477382,45085.148497320144
2021-10-29,65680.0233705196,45426.9097372959
2021-11-01,65982.78841438459,45547.368901005924
2021-11-02,66427.46941845704,45694.857988971205
2021-11-03,67442.88009591811,45983.44029786989
2021-11-04,68994.44545705475,46565.98734490964
2021-11-05,69643.81908514713,46813.401505776215
2021-11-08,69755.8351259756,46866.90301639579
2021-11-09,69236.38406748539,46675.092368061094
2021-11-10,68388.85635701467,46381.77348419332
2021-11-11,68401.31723636764,46517.913962817955
2021-11-12,69253.39129078,47011.233092848925
2021-11-15,69204.23528844761,47341.91734106064
2021-11-16,70009.61067219217,47657.73548992144
2021-11-17,70135.74657388785,47644.995784914376
2021-11-18,71403.15299851182,48055.211900020164
2021-11-19,72134.45992888321,48285.158628470126
2021-11-22,70860.94034442498,47781.919776491646
2021-11-23,70293.43082695633,47568.25498416957
2021-11-24,70583.77204878372,47771.395557268
2021-11-26,69949.74323440417,46666.247522692385
2021-11-29,71387.23695255406,47791.764717089
2021-11-30,70220.85529398364,46959.1478199003
2021-12-01,68935.50558519147,46063.605897731635
2021-12-02,68792.75075220931,46302.63442562603
2021-12-03,67789.93629972292,45654.65126295726
2021-12-06,67488.42613410995,45929.47462539216
2021-12-07,69705.75788938053,47169.18744541811
2021-12-08,69930.18537385098,47408.67699303925
2021-12-09,68135.0470762291,46152.86967766535
2021-12-10,69098.21216338387,46845.710801886744
2021-12-13,67127.93701126243,45918.085633442584
2021-12-14,66002.30211699496,45257.81417354887
2021-12-15,68643.89698100708,46728.0770898579
2021-12-16,65322.008934203106,45150.40616519272
2021-12-17,64794.59925854624,44817.117076409384
2021-12-20,63764.928517387605,44252.95975425206
2021-12-21,66121.11061032361,45656.24482918184
2021-12-22,67455.90666641953,46458.095040381275
2021-12-23,68614.76776476379,46987.05182154682
2021-12-27,71284.67756767722,48037.72494695893
2021-12-28,70586.63416537447,47965.687894277384
2021-12-29,70633.86466186984,48026.420948216364
2021-12-30,70029.50132256502,47987.341272263424
2021-12-31,68956.52324225665,47840.76265386827
2022-01-03,69203.70090294085,48074.438282208495
2022-01-04,68979.81714231776,48252.265750395294
2022-01-05,67324.74911578864,47016.382184247945
2022-01-06,67097.95542487426,46768.34987739719
2022-01-07,65598.28746058473,46103.35135507998
2022-01-10,65770.5333705008,46191.76280621554
2022-01-11,67113.79235918442,46923.87188663854
2022-01-12,67418.65784635904,47121.429018594645
2022-01-13,65359.33846920511,45996.99078071583
2022-01-14,65508.507523437875,46143.31225125446
2022-01-18,64120.130717347216,45331.58798797288
2022-01-19,63393.39350757999,44921.25915375935
2022-01-20,62875.51265506174,44714.42653249704
2022-01-21,63942.66071366147,45946.61750370883
2022-01-24,64232.944613999876,45946.61750370883
2022-01-25,63253.32876889339,45946.61750370883
2022-01-26,63358.250041360596,45946.61750370883
2022-01-27,62550.26940838705,45946.61750370883
2022-01-28,63216.26688095717,45946.61750370883
2022-01-31,64161.51627962205,45946.61750370883
2022-02-01,63825.51668296745,45946.61750370883
2022-02-02,64498.44464342572,46021.66265618239
2022-02-03,63130.63301739285,45462.17077101341
2022-02-04,63378.8762025092,45615.355219448655
2022-02-07,62853.95053726165,45476.303777492554
2022-02-08,63965.19274784982,45000.1747323453
2022-02-09,64652.86134869438,45360.255983907286
2022-02-10,63946.195886274014,45027.128842295744
2022-02-11,62772.61710860221,44602.6334112407
2022-02-14,62850.99289718051,44640.24825531624
2022-02-15,63565.148036552724,44933.49419855222
2022-02-16,63186.12023375654,44894.9874477691
2022-02-17,62316.01104386295,44530.1753061901
2022-02-18,61711.70971625825,44351.62710183107
2022-02-22,61293.672302184386,44231.53942445986
2022-02-23,61640.344247607114,43975.84380854907
2022-02-24,62481.16915693078,45332.15284831537
2022-02-25,62614.13964293383,45332.15284831538
2022-02-28,62975.111075671295,45332.15284831538
2022-03-01,62690.450036487855,45332.15284831516
2022-03-02,62924.0338522896,45332.15284831538
2022-03-03,62253.25167450817,45332.15284831538
2022-03-04,61905.80000047061,45332.15284831538
2022-03-07,61515.29817611517,45332.15284831535
2022-03-08,61387.52513197388,45332.15284831538
2022-03-09,61681.38900899917,45332.15284831538
2022-03-10,61416.804494373486,45332.15284831538
2022-03-11,61181.71029326075,45332.15284831538
2022-03-14,62076.628506524015,45332.15284831538
2022-03-15,62293.390739930124,45332.15284831538
2022-03-16,62617.34863128714,45332.15284831538
2022-03-17,62760.619205650204,45332.15284831538
2022-03-18,63063.92264811991,45332.15284831538
2022-03-21,62956.850263376255,45332.15284831538
2022-03-22,63364.47870425722,45332.15284831538
2022-03-23,63037.30790013419,45332.15284831538
2022-03-24,63481.39692661641,45332.15284831538
2022-03-25,63432.00114403872,45332.15284831538
2022-03-28,63808.77387234408,45332.15284831538
2022-03-29,60172.3739118857,45332.15284831538
2022-03-30,59570.88054167863,39820.264444162465
2022-03-31,58877.97173603807,39600.26485447258
2022-04-01,58740.91796726599,39560.57200893668
2022-04-04,59800.20949081098,39901.29922070928
2022-04-05,58469.322079953345,39438.22134618808
2022-04-06,57428.39713855866,39097.66387000719
2022-04-07,57468.79235218164,39116.72883248095
2022-04-08,56810.6842178937,38892.63626605301
2022-04-11,57632.36083362812,38678.5256232389
2022-04-12,57544.3680278254,38606.77993367124
2022-04-13,57697.34340823824,39710.877387457826
2022-04-14,57393.48681485751,39710.877387457826
2022-04-18,57339.261565951354,39710.877387457826
2022-04-19,57603.686206670056,39710.877387457826
2022-04-20,57310.012371359306,39710.877387457826
2022-04-21,57168.28618511941,39710.877387457826
2022-04-22,58224.085770249854,39710.877387457826
2022-04-25,58261.967970023295,39710.877387457826
2022-04-26,58180.6100296195,39710.877387457826
2022-04-27,58084.95966289697,40345.1379233502
2022-04-28,58309.53349240254,40345.1379233502
2022-04-29,58048.725366025414,40345.1379233502
2022-05-02,58090.082938549494,40345.1379233502
2022-05-03,57976.25632332171,40345.1379233502
2022-05-04,58083.26460826272,40345.1379233502
2022-05-05,57906.349659121755,40345.1379233502
2022-05-06,58431.26931042978,40345.1379233502
2022-05-09,58359.3160608522,40345.1379233502
2022-05-10,58353.81998287846,41046.57487814879
2022-05-11,58267.67539797148,41046.57487814881
2022-05-12,59321.834309414,41046.57487814881
2022-05-13,59342.57640800487,41046.57487814881
2022-05-16,59298.37667274615,41046.57487814881
2022-05-17,59316.22229892476,41046.57487814881
2022-05-18,59292.052492845985,41046.57487814881
2022-05-19,59276.65501067275,41046.57487814881
2022-05-20,59273.75853204065,41637.53456126929
2022-05-23,59272.14785784108,41637.53456126929
2022-05-24,59266.49435345748,41637.53456126929
2022-05-25,59266.63699960013,41637.53456126929
2022-05-26,59272.24039146338,41637.53456126929
2022-05-27,59283.40248574613,41637.53456126929
2022-05-31,59268.40248574613,41637.53456126929
2022-06-01,59268.40248574613,41637.53456126929
