date,net_liq,cash,tqqq_shares,open_puts,open_calls,tqqq_price,vix,above_sma200,total_return_pct
2019-02-20,25000.0,25000.0,0,0,0,6.01,14.0,0,0.0
2019-02-21,25000.0,25000.0,0,0,0,5.94,14.5,0,0.0
2019-02-22,25000.0,25000.0,0,0,0,6.07,13.5,0,0.0
2019-02-25,25000.0,25000.0,0,0,0,6.14,14.9,0,0.0
2019-02-26,25000.0,25000.0,0,0,0,6.16,15.2,0,0.0
2019-02-27,25000.0,25000.0,0,0,0,6.14,14.7,0,0.0
2019-02-28,25000.0,25000.0,0,0,0,6.1,14.8,0,0.0
2019-03-01,25000.0,25000.0,0,0,0,6.22,13.6,0,0.0
2019-03-04,25000.0,25000.0,0,0,0,6.22,14.6,0,0.0
2019-03-05,25000.0,25000.0,0,0,0,6.24,14.7,0,0.0
2019-03-06,25000.0,25000.0,0,0,0,6.13,15.7,0,0.0
2019-03-07,25000.0,25000.0,0,0,0,5.91,16.6,0,0.0
2019-03-08,25000.0,25000.0,0,0,0,5.87,16.0,0,0.0
2019-03-11,25000.0,25000.0,0,0,0,6.24,14.3,0,0.0
2019-03-12,25000.0,25000.0,0,0,0,6.34,13.8,0,0.0
2019-03-13,25000.0,25000.0,0,0,0,6.48,13.4,0,0.0
2019-03-14,25000.0,25000.0,0,0,0,6.45,13.5,0,0.0
2019-03-15,25000.0,25000.0,0,0,0,6.61,12.9,0,0.0
2019-03-18,5558.24,5575.06,0,1,0,6.67,13.1,1,-77.77
2019-03-19,24992.11,24992.11,0,0,0,6.74,13.6,1,-0.03
2019-03-20,24992.11,24992.11,0,0,0,6.82,13.9,1,-0.03
2019-03-21,24992.11,24992.11,0,0,0,7.13,13.6,1,-0.03
2019-03-22,24992.11,24992.11,0,0,0,6.66,16.5,1,-0.03
2019-03-25,24992.11,24992.11,0,0,0,6.62,16.3,0,-0.03
2019-03-26,24992.11,24992.11,0,0,0,6.71,14.7,1,-0.03
2019-03-27,24992.11,24992.11,0,0,0,6.58,15.1,0,-0.03
2019-03-28,24992.11,24992.11,0,0,0,6.62,14.4,1,-0.03
2019-03-29,24992.11,24992.11,0,0,0,6.77,13.7,1,-0.03
2019-04-01,5101.21,5175.25,0,1,0,7.04,13.4,1,-79.6
2019-04-02,25021.72,25021.72,0,0,0,7.12,13.4,1,0.09
2019-04-03,25021.72,25021.72,0,0,0,7.24,13.7,1,0.09
2019-04-04,25021.72,25021.72,0,0,0,7.23,13.6,1,0.09
2019-04-05,25021.72,25021.72,0,0,0,7.34,12.8,1,0.09
2019-04-08,5473.97,5504.12,0,1,0,7.4,13.2,1,-78.1
2019-04-09,5479.91,5504.12,0,1,0,7.31,14.3,1,-78.08
2019-04-10,25018.42,25018.42,0,0,0,7.43,13.3,1,0.07
2019-04-11,25018.42,25018.42,0,0,0,7.38,13.0,1,0.07
2019-04-12,25018.42,25018.42,0,0,0,7.47,12.0,1,0.07
2019-04-15,5265.61,5451.01,0,1,0,7.47,12.3,1,-78.94
2019-04-16,25064.41,25064.41,0,0,0,7.55,12.2,1,0.26
2019-04-17,25064.41,25064.41,0,0,0,7.62,12.6,1,0.26
2019-04-18,25064.41,25064.41,0,0,0,7.65,12.1,1,0.26
2019-04-22,5404.99,5417.62,0,1,0,7.71,12.4,1,-78.38
2019-04-23,25063.71,25063.71,0,0,0,8.0,12.3,1,0.25
2019-04-24,25063.71,25063.71,0,0,0,7.93,13.1,1,0.25
2019-04-25,25063.71,25063.71,0,0,0,8.01,13.2,1,0.25
2019-04-26,25063.71,25063.71,0,0,0,8.04,12.7,1,0.25
2019-04-29,5179.02,5196.3,0,1,0,8.09,13.1,1,-79.28
2019-04-30,5170.72,5196.3,0,1,0,7.9,13.1,1,-79.32
2019-05-01,25025.72,25025.72,0,0,0,7.81,14.8,1,0.1
2019-05-02,25025.72,25025.72,0,0,0,7.71,14.4,1,0.1
2019-05-03,25025.72,25025.72,0,0,0,8.08,12.9,1,0.1
2019-05-06,5507.28,5544.98,0,1,0,7.93,15.4,1,-77.97
2019-05-07,24863.6,24863.6,0,0,0,7.47,19.3,1,-0.55
2019-05-08,24863.6,24863.6,0,0,0,7.41,19.4,1,-0.55
2019-05-09,24863.6,24863.6,0,0,0,7.29,19.1,1,-0.55
2019-05-10,24863.6,24863.6,0,0,0,7.31,16.0,1,-0.55
2019-05-13,24863.6,24863.6,0,0,0,6.55,20.5,0,-0.55
2019-05-14,24863.6,24863.6,0,0,0,6.76,18.1,1,-0.55
2019-05-15,24863.6,24863.6,0,0,0,7.04,16.4,1,-0.55
2019-05-16,24863.6,24863.6,0,0,0,7.26,15.3,1,-0.55
2019-05-17,24863.6,24863.6,0,0,0,7.03,16.0,1,-0.55
2019-05-20,5375.41,5551.19,0,1,0,6.68,16.3,1,-78.5
2019-05-21,25041.06,25041.06,0,0,0,6.88,14.9,1,0.16
2019-05-22,25041.06,25041.06,0,0,0,6.79,14.8,1,0.16
2019-05-23,25041.06,25041.06,0,0,0,6.47,16.9,0,0.16
2019-05-24,25041.06,25041.06,0,0,0,6.46,15.9,0,0.16
2019-05-28,25041.06,25041.06,0,0,0,6.39,17.5,0,0.16
2019-05-29,25041.06,25041.06,0,0,0,6.23,17.9,0,0.16
2019-05-30,25041.06,25041.06,0,0,0,6.31,17.3,0,0.16
2019-05-31,25041.06,25041.06,0,0,0,6.0,18.7,0,0.16
2019-06-03,25041.06,25041.06,0,0,0,5.62,18.9,0,0.16
2019-06-04,25041.06,25041.06,0,0,0,6.08,17.0,0,0.16
2019-06-05,25041.06,25041.06,0,0,0,6.21,16.1,0,0.16
2019-06-06,25041.06,25041.06,0,0,0,6.35,15.9,0,0.16
2019-06-07,25041.06,25041.06,0,0,0,6.71,16.3,1,0.16
2019-06-10,5376.1,5686.01,0,1,0,6.96,15.9,1,-78.5
2019-06-11,25192.92,25192.92,0,0,0,6.99,16.0,1,0.77
2019-06-12,25192.92,25192.92,0,0,0,6.87,15.9,1,0.77
2019-06-13,25192.92,25192.92,0,0,0,6.98,15.8,1,0.77
2019-06-14,25192.92,25192.92,0,0,0,6.89,15.3,1,0.77
2019-06-17,5372.84,5545.06,0,1,0,7.01,15.4,1,-78.51
2019-06-18,25400.86,25400.86,0,0,0,7.32,15.1,1,1.6
2019-06-19,25400.86,25400.86,0,0,0,7.4,14.3,1,1.6
2019-06-20,25400.86,25400.86,0,0,0,7.61,14.8,1,1.6
2019-06-21,25400.86,25400.86,0,0,0,7.57,15.4,1,1.6
2019-06-24,5392.51,5522.96,0,1,0,7.57,15.3,1,-78.43
2019-06-25,5242.39,5522.96,0,1,0,7.18,16.3,1,-79.03
2019-06-26,5390.94,5522.96,0,1,0,7.27,16.2,1,-78.44
2019-06-27,25549.77,25549.77,0,0,0,7.35,15.8,1,2.2
2019-06-28,25549.77,25549.77,0,0,0,7.38,15.1,1,2.2
2019-07-01,5257.49,5327.23,0,1,0,7.68,14.1,1,-78.97
2019-07-02,25581.61,25581.61,0,0,0,7.77,12.9,1,2.33
2019-07-03,25581.61,25581.61,0,0,0,7.94,12.6,1,2.33
2019-07-05,25581.61,25581.61,0,0,0,7.89,13.3,1,2.33
2019-07-08,5163.66,5192.14,0,1,0,7.73,14.0,1,-79.35
2019-07-09,25569.31,25569.31,0,0,0,7.84,14.1,1,2.28
2019-07-10,25569.31,25569.31,0,0,0,8.07,13.0,1,2.28
2019-07-11,25569.31,25569.31,0,0,0,8.05,12.9,1,2.28
2019-07-12,25569.31,25569.31,0,0,0,8.19,12.4,1,2.28
2019-07-15,5261.82,5281.89,0,1,0,8.26,12.7,1,-78.95
2019-07-16,25531.69,25531.69,0,0,0,8.14,12.9,1,2.13
2019-07-17,25531.69,25531.69,0,0,0,8.02,14.0,1,2.13
2019-07-18,25531.69,25531.69,0,0,0,8.05,13.5,1,2.13
2019-07-19,25531.69,25531.69,0,0,0,7.86,14.4,1,2.13
2019-07-22,5746.73,5767.08,0,1,0,8.04,13.5,1,-77.01
2019-07-23,25525.82,25525.82,0,0,0,8.2,12.6,1,2.1
2019-07-24,25525.82,25525.82,0,0,0,8.37,12.1,1,2.1
2019-07-25,25525.82,25525.82,0,0,0,8.14,12.7,1,2.1
2019-07-26,25525.82,25525.82,0,0,0,8.38,12.2,1,2.1
2019-07-29,5119.8,5135.59,0,1,0,8.3,12.8,1,-79.52
2019-07-30,25497.3,25497.3,0,0,0,8.19,13.9,1,1.99
2019-07-31,25497.3,25497.3,0,0,0,7.84,16.1,1,1.99
2019-08-01,25497.3,25497.3,0,0,0,7.73,17.9,1,1.99
2019-08-02,25497.3,25497.3,0,0,0,7.38,17.6,1,1.99
2019-08-05,5633.44,5827.39,0,1,0,6.6,24.6,1,-77.47
2019-08-06,25722.87,25722.87,0,0,0,6.88,20.2,1,2.89
2019-08-07,25722.87,25722.87,0,0,0,6.98,19.5,1,2.89
2019-08-08,25722.87,25722.87,0,0,0,7.44,16.9,1,2.89
2019-08-09,25722.87,25722.87,0,0,0,7.22,18.0,1,2.89
2019-08-12,5378.31,5567.35,0,1,0,6.98,21.1,1,-78.49
2019-08-13,25989.85,25989.85,0,0,0,7.43,17.5,1,3.96
2019-08-14,25989.85,25989.85,0,0,0,6.77,22.1,1,3.96
2019-08-15,25989.85,25989.85,0,0,0,6.74,21.2,1,3.96
2019-08-16,25989.85,25989.85,0,0,0,7.05,18.5,1,3.96
2019-08-19,5813.73,6153.89,0,1,0,7.38,16.9,1,-76.75
2019-08-20,5822.02,6153.89,0,1,0,7.23,17.5,1,-76.71
2019-08-21,26364.46,26364.46,0,0,0,7.41,15.8,1,5.46
2019-08-22,26364.46,26364.46,0,0,0,7.34,16.7,1,5.46
2019-08-23,26364.46,26364.46,0,0,0,6.67,19.9,1,5.46
2019-08-26,5495.41,5920.92,0,1,0,6.94,19.3,1,-78.02
2019-08-27,5586.88,5920.92,0,1,0,6.9,20.3,1,-77.65
2019-08-28,26816.13,26816.13,0,0,0,6.97,19.4,1,7.26
2019-08-29,26816.13,26816.13,0,0,0,7.28,17.9,1,7.26
2019-08-30,26816.13,26816.13,0,0,0,7.23,19.0,1,7.26
2019-09-03,26816.13,26816.13,0,0,0,7.02,19.7,1,7.26
2019-09-04,26816.13,26816.13,0,0,0,7.32,17.3,1,7.26
2019-09-05,26816.13,26816.13,0,0,0,7.72,16.3,1,7.26
2019-09-06,26816.13,26816.13,0,0,0,7.7,15.0,1,7.26
2019-09-09,5902.44,6195.32,0,1,0,7.65,15.3,1,-76.39
2019-09-10,5961.39,6195.32,0,1,0,7.59,15.2,1,-76.15
2019-09-11,27204.45,27204.45,0,0,0,7.79,14.6,1,8.82
2019-09-12,27204.45,27204.45,0,0,0,7.89,14.2,1,8.82
2019-09-13,27204.45,27204.45,0,0,0,7.8,13.7,1,8.82
2019-09-16,5462.11,5613.52,0,1,0,7.7,14.7,1,-78.15
2019-09-17,27312.6,27312.6,0,0,0,7.8,14.4,1,9.25
2019-09-18,27312.6,27312.6,0,0,0,7.79,13.9,1,9.25
2019-09-19,27312.6,27312.6,0,0,0,7.83,14.1,1,9.25
2019-09-20,27312.6,27312.6,0,0,0,7.58,15.3,1,9.25
2019-09-23,5873.78,5912.29,0,1,0,7.59,14.9,1,-76.5
2019-09-24,5815.47,5912.29,0,1,0,7.29,17.0,1,-76.74
2019-09-25,27308.72,27308.72,0,0,0,7.52,16.0,1,9.23
2019-09-26,27308.72,27308.72,0,0,0,7.45,16.1,1,9.23
2019-09-27,27308.72,27308.72,0,0,0,7.18,17.2,1,9.23
2019-09-30,5822.34,5876.54,0,1,0,7.37,16.2,1,-76.71
2019-10-01,5804.88,5876.54,0,1,0,7.19,18.6,1,-76.78
2019-10-02,27082.23,27082.23,0,0,0,6.82,20.6,1,8.33
2019-10-03,27082.23,27082.23,0,0,0,7.05,19.1,1,8.33
2019-10-04,27082.23,27082.23,0,0,0,7.34,17.0,1,8.33
2019-10-07,5867.38,5941.7,0,1,0,7.27,17.9,1,-76.53
2019-10-08,5764.5,5941.7,0,1,0,6.94,20.3,1,-76.94
2019-10-09,27101.28,27101.28,0,0,0,7.15,18.6,1,8.41
2019-10-10,27101.28,27101.28,0,0,0,7.31,17.6,1,8.41
2019-10-11,27101.28,27101.28,0,0,0,7.58,15.6,1,8.41
2019-10-14,5652.35,5746.96,0,1,0,7.59,14.6,1,-77.39
2019-10-15,27199.24,27199.24,0,0,0,7.88,13.5,1,8.8
2019-10-16,27199.24,27199.24,0,0,0,7.82,13.7,1,8.8
2019-10-17,27199.24,27199.24,0,0,0,7.88,13.8,1,8.8
2019-10-18,27199.24,27199.24,0,0,0,7.65,14.2,1,8.8
2019-10-21,5734.0,5845.94,0,1,0,7.85,14.0,1,-77.06
2019-10-22,5716.56,5845.94,0,1,0,7.67,14.5,1,-77.13
2019-10-23,27248.98,27248.98,0,0,0,7.71,14.0,1,9.0
2019-10-24,27248.98,27248.98,0,0,0,7.93,13.7,1,9.0
2019-10-25,27248.98,27248.98,0,0,0,8.11,12.6,1,9.0
2019-10-28,5932.39,6017.08,0,1,0,8.36,13.1,1,-76.27
2019-10-29,5916.02,6017.08,0,1,0,8.16,13.2,1,-76.34
2019-10-30,27306.56,27306.56,0,0,0,8.28,12.3,1,9.23
2019-10-31,27306.56,27306.56,0,0,0,8.28,13.2,1,9.23
2019-11-01,27306.56,27306.56,0,0,0,8.51,12.3,1,9.23
2019-11-04,6002.28,6041.15,0,1,0,8.66,12.8,1,-75.99
2019-11-05,27293.93,27293.93,0,0,0,8.67,13.1,1,9.18
2019-11-06,27293.93,27293.93,0,0,0,8.62,12.6,1,9.18
2019-11-07,27293.93,27293.93,0,0,0,8.7,12.7,1,9.18
2019-11-08,27293.93,27293.93,0,0,0,8.81,12.1,1,9.18
2019-11-11,5733.63,5749.37,0,1,0,8.77,12.7,1,-77.07
2019-11-12,27286.18,27286.18,0,0,0,8.84,12.7,1,9.14
2019-11-13,27286.18,27286.18,0,0,0,8.83,13.0,1,9.14
2019-11-14,27286.18,27286.18,0,0,0,8.82,13.1,1,9.14
2019-11-15,27286.18,27286.18,0,0,0,8.99,12.1,1,9.14
2019-11-18,5889.08,5903.15,0,1,0,9.04,12.5,1,-76.44
2019-11-19,27277.46,27277.46,0,0,0,9.07,12.9,1,9.11
2019-11-20,27277.46,27277.46,0,0,0,8.92,12.8,1,9.11
2019-11-21,27277.46,27277.46,0,0,0,8.85,13.1,1,9.11
2019-11-22,27277.46,27277.46,0,0,0,8.87,12.3,1,9.11
2019-11-25,5552.81,5563.52,0,1,0,9.18,11.9,1,-77.79
2019-11-26,27272.13,27272.13,0,0,0,9.23,11.5,1,9.09
2019-11-27,27272.13,27272.13,0,0,0,9.42,11.8,1,9.09
2019-11-29,27272.13,27272.13,0,0,0,9.29,12.6,1,9.09
2019-12-02,5964.94,6000.23,0,1,0,8.99,14.9,1,-76.14
2019-12-03,5953.76,6000.23,0,1,0,8.79,16.0,1,-76.18
2019-12-04,27274.78,27274.78,0,0,0,8.92,14.8,1,9.1
2019-12-05,27274.78,27274.78,0,0,0,8.97,14.5,1,9.1
2019-12-06,27274.78,27274.78,0,0,0,9.25,13.6,1,9.1
2019-12-09,5639.49,5686.63,0,1,0,9.13,15.9,1,-77.44
2019-12-10,27264.0,27264.0,0,0,0,9.11,15.7,1,9.06
2019-12-11,27264.0,27264.0,0,0,0,9.25,15.0,1,9.06
2019-12-12,27264.0,27264.0,0,0,0,9.46,13.9,1,9.06
2019-12-13,27264.0,27264.0,0,0,0,9.55,12.6,1,9.06
2019-12-16,5803.59,5815.71,0,1,0,9.82,12.1,1,-76.79
2019-12-17,27255.37,27255.37,0,0,0,9.83,12.3,1,9.02
2019-12-18,27255.37,27255.37,0,0,0,9.86,12.6,1,9.02
2019-12-19,27255.37,27255.37,0,0,0,10.06,12.5,1,9.02
2019-12-20,27255.37,27255.37,0,0,0,10.18,12.5,1,9.02
2019-12-23,5782.38,5797.5,0,1,0,10.25,12.6,1,-76.87
2019-12-24,27243.98,27243.98,0,0,0,10.27,12.7,1,8.98
2019-12-26,27243.98,27243.98,0,0,0,10.53,12.6,1,8.98
2019-12-27,27243.98,27243.98,0,0,0,10.5,13.4,1,8.98
2019-12-30,5680.27,5715.01,0,1,0,10.29,14.8,1,-77.28
2019-12-31,27241.96,27241.96,0,0,0,10.35,13.8,1,8.97
2020-01-02,27241.96,27241.96,0,0,0,10.86,12.5,1,8.97
2020-01-03,27241.96,27241.96,0,0,0,10.57,14.0,1,8.97
2020-01-06,5660.53,5685.6,0,1,0,10.77,13.9,1,-77.36
2020-01-07,27223.89,27223.89,0,0,0,10.76,13.8,1,8.9
2020-01-08,27223.89,27223.89,0,0,0,11.0,13.4,1,8.9
2020-01-09,27223.89,27223.89,0,0,0,11.28,12.5,1,8.9
2020-01-10,27223.89,27223.89,0,0,0,11.19,12.6,1,8.9
2020-01-13,6135.74,6148.73,0,1,0,11.58,12.3,1,-75.46
2020-01-14,27202.66,27202.66,0,0,0,11.44,12.4,1,8.81
2020-01-15,27202.66,27202.66,0,0,0,11.45,12.4,1,8.81
2020-01-16,27202.66,27202.66,0,0,0,11.77,12.3,1,8.81
2020-01-17,27202.66,27202.66,0,0,0,11.95,12.1,1,8.81
2020-01-21,27202.66,27202.66,0,0,0,11.94,12.9,1,8.81
2020-01-22,27202.66,27202.66,0,0,0,12.02,12.9,1,8.81
2020-01-23,27202.66,27202.66,0,0,0,12.13,13.0,1,8.81
2020-01-24,27202.66,27202.66,0,0,0,11.82,14.6,1,8.81
2020-01-27,5992.01,6072.27,0,1,0,11.09,18.2,1,-76.03
2020-01-28,27305.6,27305.6,0,0,0,11.6,16.3,1,9.22
2020-01-29,27305.6,27305.6,0,0,0,11.65,16.4,1,9.22
2020-01-30,27305.6,27305.6,0,0,0,11.78,15.5,1,9.22
2020-01-31,27305.6,27305.6,0,0,0,11.2,18.8,1,9.22
2020-02-03,5968.85,6045.42,0,1,0,11.71,18.0,1,-76.12
2020-02-04,27413.32,27413.32,0,0,0,12.51,16.0,1,9.65
2020-02-05,27413.32,27413.32,0,0,0,12.66,15.1,1,9.65
2020-02-06,27413.32,27413.32,0,0,0,12.97,15.0,1,9.65
2020-02-07,27413.32,27413.32,0,0,0,12.8,15.5,1,9.65
2020-02-10,5675.47,5790.82,0,1,0,13.26,15.0,1,-77.3
2020-02-11,27472.92,27472.92,0,0,0,13.27,15.2,1,9.89
2020-02-12,27472.92,27472.92,0,0,0,13.66,13.7,1,9.89
2020-02-13,27472.92,27472.92,0,0,0,13.61,14.1,1,9.89
2020-02-14,27472.92,27472.92,0,0,0,13.7,13.7,1,9.89
2020-02-18,27472.92,27472.92,0,0,0,13.72,14.8,1,9.89
2020-02-19,27472.92,27472.92,0,0,0,14.12,14.4,1,9.89
2020-02-20,27472.92,27472.92,0,0,0,13.72,15.6,1,9.89
2020-02-21,27472.92,27472.92,0,0,0,12.93,17.1,1,9.89
2020-02-24,17050.49,17199.84,0,1,0,11.44,25.0,1,-31.8
2020-02-25,16829.96,17199.84,0,1,0,10.52,27.9,1,-32.68
2020-02-26,16964.69,17199.84,0,1,0,10.66,27.6,1,-32.14
2020-02-27,26265.79,26265.79,0,0,0,9.07,39.2,1,5.06
2020-02-28,26265.79,26265.79,0,0,0,9.21,40.1,1,5.06
2020-03-02,15779.13,16107.87,0,1,0,10.47,33.4,1,-36.88
2020-03-03,15479.31,16107.87,0,1,0,9.48,36.8,1,-38.08
2020-03-04,26651.32,26651.32,0,0,0,10.63,32.0,1,6.61
2020-03-05,26651.32,26651.32,0,0,0,9.7,39.6,1,6.61
2020-03-06,26651.32,26651.32,0,0,0,9.19,41.9,1,6.61
2020-03-09,26651.32,26651.32,0,0,0,7.32,54.5,0,6.61
2020-03-10,26651.32,26651.32,0,0,0,8.46,47.3,0,6.61
2020-03-11,26651.32,26651.32,0,0,0,7.37,53.9,0,6.61
2020-03-12,26651.32,26651.32,0,0,0,5.35,75.5,0,6.61
2020-03-13,26651.32,26651.32,0,0,0,6.8,57.8,0,6.61
2020-03-16,26651.32,26651.32,0,0,0,4.45,82.7,0,6.61
2020-03-17,26651.32,26651.32,0,0,0,5.18,75.9,0,6.61
2020-03-18,26651.32,26651.32,0,0,0,4.7,76.4,0,6.61
2020-03-19,26651.32,26651.32,0,0,0,4.81,72.0,0,6.61
2020-03-20,26651.32,26651.32,0,0,0,4.25,66.0,0,6.61
2020-03-23,26651.32,26651.32,0,0,0,4.26,61.6,0,6.61
2020-03-24,26651.32,26651.32,0,0,0,5.21,61.7,0,6.61
2020-03-25,26651.32,26651.32,0,0,0,5.09,64.0,0,6.61
2020-03-26,26651.32,26651.32,0,0,0,5.92,61.0,0,6.61
2020-03-27,26651.32,26651.32,0,0,0,5.3,65.5,0,6.61
2020-03-30,26651.32,26651.32,0,0,0,5.86,57.1,0,6.61
2020-03-31,26651.32,26651.32,0,0,0,5.7,53.5,0,6.61
2020-04-01,26651.32,26651.32,0,0,0,4.99,57.1,0,6.61
2020-04-02,26651.32,26651.32,0,0,0,5.29,50.9,0,6.61
2020-04-03,26651.32,26651.32,0,0,0,5.07,46.8,0,6.61
2020-04-06,26651.32,26651.32,0,0,0,6.13,45.2,0,6.61
2020-04-07,26651.32,26651.32,0,0,0,6.12,46.7,0,6.61
2020-04-08,26651.32,26651.32,0,0,0,6.51,43.3,0,6.61
2020-04-09,26651.32,26651.32,0,0,0,6.54,41.7,0,6.61
2020-04-13,26651.32,26651.32,0,0,0,6.77,41.2,0,6.61
2020-04-14,26651.32,26651.32,0,0,0,7.64,37.8,0,6.61
2020-04-15,26651.32,26651.32,0,0,0,7.39,40.8,0,6.61
2020-04-16,26651.32,26651.32,0,0,0,7.79,40.1,0,6.61
2020-04-17,26651.32,26651.32,0,0,0,7.98,38.2,0,6.61
2020-04-20,26651.32,26651.32,0,0,0,7.72,43.8,0,6.61
2020-04-21,26651.32,26651.32,0,0,0,6.87,45.4,0,6.61
2020-04-22,26651.32,26651.32,0,0,0,7.48,42.0,0,6.61
2020-04-23,26651.32,26651.32,0,0,0,7.43,41.4,0,6.61
2020-04-24,26651.32,26651.32,0,0,0,7.79,35.9,0,6.61
2020-04-27,26651.32,26651.32,0,0,0,7.94,33.3,0,6.61
2020-04-28,26651.32,26651.32,0,0,0,7.51,33.6,0,6.61
2020-04-29,26651.32,26651.32,0,0,0,8.29,31.2,0,6.61
2020-04-30,26651.32,26651.32,0,0,0,8.34,34.2,0,6.61
2020-05-01,26651.32,26651.32,0,0,0,7.6,37.2,0,6.61
2020-05-04,26651.32,26651.32,0,0,0,7.86,36.0,0,6.61
2020-05-05,26651.32,26651.32,0,0,0,8.11,33.6,0,6.61
2020-05-06,26651.32,26651.32,0,0,0,8.27,34.1,0,6.61
2020-05-07,26651.32,26651.32,0,0,0,8.6,31.4,0,6.61
2020-05-08,26651.32,26651.32,0,0,0,8.94,28.0,1,6.61
2020-05-11,16629.55,16897.41,0,1,0,9.17,27.6,1,-33.48
2020-05-12,16506.51,16897.41,0,1,0,8.62,33.0,0,-33.97
2020-05-13,16434.37,16897.41,0,1,0,8.29,35.3,0,-34.26
2020-05-14,26774.49,26774.49,0,0,0,8.57,32.6,0,7.1
2020-05-15,26774.49,26774.49,0,0,0,8.72,31.9,1,7.1
2020-05-18,16692.64,16931.11,0,1,0,9.22,29.3,1,-33.23
2020-05-19,16738.42,16931.11,0,1,0,9.15,30.5,1,-33.05
2020-05-20,27145.33,27145.33,0,0,0,9.69,28.0,1,8.58
2020-05-21,27145.33,27145.33,0,0,0,9.39,29.5,1,8.58
2020-05-22,27145.33,27145.33,0,0,0,9.47,28.2,1,8.58
2020-05-26,27145.33,27145.33,0,0,0,9.43,28.0,1,8.58
2020-05-27,27145.33,27145.33,0,0,0,9.57,27.6,1,8.58
2020-05-28,27145.33,27145.33,0,0,0,9.51,28.6,1,8.58
2020-05-29,27145.33,27145.33,0,0,0,9.9,27.5,1,8.58
2020-06-01,17103.99,17244.86,0,1,0,10.02,28.2,1,-31.58
2020-06-02,27271.59,27271.59,0,0,0,10.22,26.8,1,9.09
2020-06-03,27271.59,27271.59,0,0,0,10.36,25.7,1,9.09
2020-06-04,27271.59,27271.59,0,0,0,10.15,25.8,1,9.09
2020-06-05,27271.59,27271.59,0,0,0,10.75,24.5,1,9.09
2020-06-08,17261.61,17373.44,0,1,0,10.99,25.8,1,-30.95
2020-06-09,27382.53,27382.53,0,0,0,11.23,27.6,1,9.53
2020-06-10,27382.53,27382.53,0,0,0,11.64,27.6,1,9.53
2020-06-11,27382.53,27382.53,0,0,0,9.93,40.8,1,9.53
2020-06-12,27382.53,27382.53,0,0,0,10.14,36.1,1,9.53
2020-06-15,16862.36,17093.92,0,1,0,10.5,34.4,1,-32.55
2020-06-16,27669.25,27669.25,0,0,0,11.05,33.7,1,10.68
2020-06-17,27669.25,27669.25,0,0,0,11.16,33.5,1,10.68
2020-06-18,27669.25,27669.25,0,0,0,11.25,32.9,1,10.68
2020-06-19,27669.25,27669.25,0,0,0,11.23,35.1,1,10.68
2020-06-22,17074.87,17270.95,0,1,0,11.63,31.8,1,-31.7
2020-06-23,27857.5,27857.5,0,0,0,11.93,31.4,1,11.43
2020-06-24,27857.5,27857.5,0,0,0,11.23,33.8,1,11.43
2020-06-25,27857.5,27857.5,0,0,0,11.53,32.2,1,11.43
2020-06-26,27857.5,27857.5,0,0,0,10.7,34.7,1,11.43
2020-06-29,16792.66,17343.75,0,1,0,11.04,31.8,1,-32.83
2020-06-30,28261.33,28261.33,0,0,0,11.68,30.4,1,13.05
2020-07-01,28261.33,28261.33,0,0,0,12.1,28.6,1,13.05
2020-07-02,28261.33,28261.33,0,0,0,12.35,27.7,1,13.05
2020-07-06,17392.4,17616.73,0,1,0,13.26,27.9,1,-30.43
2020-07-07,17403.64,17616.73,0,1,0,13.0,29.4,1,-30.39
2020-07-08,28558.52,28558.52,0,0,0,13.5,28.1,1,14.23
2020-07-09,28558.52,28558.52,0,0,0,13.84,29.3,1,14.23
2020-07-10,28558.52,28558.52,0,0,0,14.13,27.3,1,14.23
2020-07-13,17692.54,17899.65,0,1,0,13.26,32.2,1,-29.23
2020-07-14,28742.21,28742.21,0,0,0,13.54,29.5,1,14.97
2020-07-15,28742.21,28742.21,0,0,0,13.6,27.8,1,14.97
2020-07-16,28742.21,28742.21,0,0,0,13.31,28.0,1,14.97
2020-07-17,28742.21,28742.21,0,0,0,13.37,25.7,1,14.97
2020-07-20,6273.19,6550.85,0,1,0,14.51,24.5,1,-74.91
2020-07-21,6210.74,6550.85,0,1,0,14.05,24.8,1,-75.16
2020-07-22,28931.36,28931.36,0,0,0,14.21,24.3,1,15.73
2020-07-23,28931.36,28931.36,0,0,0,13.1,26.1,1,15.73
2020-07-24,28931.36,28931.36,0,0,0,12.71,25.8,1,15.73
2020-07-27,6974.13,7249.79,0,1,0,13.39,24.7,1,-72.1
2020-07-28,6878.84,7249.79,0,1,0,12.89,25.4,1,-72.48
2020-07-29,29223.85,29223.85,0,0,0,13.33,24.1,1,16.9
2020-07-30,29223.85,29223.85,0,0,0,13.55,24.8,1,16.9
2020-07-31,29223.85,29223.85,0,0,0,14.28,24.5,1,16.9
2020-08-03,6297.87,6564.77,0,1,0,14.81,24.3,1,-74.81
2020-08-04,29449.43,29449.43,0,0,0,15.0,23.8,1,17.8
2020-08-05,29449.43,29449.43,0,0,0,15.12,23.0,1,17.8
2020-08-06,29449.43,29449.43,0,0,0,15.7,22.6,1,17.8
2020-08-07,29449.43,29449.43,0,0,0,15.19,22.2,1,17.8
2020-08-10,6255.2,6479.99,0,1,0,14.98,22.1,1,-74.98
2020-08-11,6019.77,6479.99,0,1,0,14.13,24.0,1,-75.92
2020-08-12,29770.13,29770.13,0,0,0,15.19,22.3,1,19.08
