date,nav,cash,leaps_value,open_positions,qqq_close,vix,regime,total_ret_pct
2019-08-12,34363.15,19168.67,16073.45,3,176.92,21.1,BEAR,37.45
2019-08-13,34944.57,19168.67,16789.94,3,180.8,17.5,BEAR,39.78
2019-08-14,34259.2,19168.67,15814.96,3,175.39,22.1,BEAR,37.04
2019-08-15,33865.64,19168.67,15287.98,3,175.19,21.2,BEAR,35.46
2019-08-16,33883.91,19168.67,15339.91,3,178.0,18.5,BEAR,35.54
2019-08-19,34824.96,19168.67,16396.01,3,180.84,16.9,BEAR,39.3
2019-08-20,34619.58,19168.67,16031.61,3,179.43,17.5,BEAR,38.48
2019-08-21,34637.55,19168.67,16066.98,3,181.03,15.8,BEAR,38.55
2019-08-22,34742.95,19168.67,16141.82,3,180.44,16.7,BEAR,38.97
2019-08-23,33359.97,18912.35,14447.62,3,174.73,19.9,BEAR,33.44
2019-08-26,34227.82,18912.35,15315.47,3,177.37,19.3,BEAR,36.91
2019-08-27,34456.44,18912.35,15544.09,3,177.0,20.3,BEAR,37.83
2019-08-28,34325.52,18912.35,15413.17,3,177.63,19.4,BEAR,37.3
2019-08-29,35390.43,20045.39,16488.08,3,180.35,17.9,BEAR,41.56
2019-08-30,35115.91,20045.39,16246.18,3,179.91,19.0,BEAR,40.46
2019-09-03,34855.2,20045.39,15661.54,3,178.17,19.7,BEAR,39.42
2019-09-04,35442.64,20045.39,16334.2,3,180.74,17.3,BEAR,41.77
2019-09-05,36124.43,20045.39,17470.94,3,184.05,16.3,BEAR,44.5
2019-09-06,35799.06,20045.39,16905.48,3,183.87,15.0,BULL_STRONG,43.2
2019-09-09,35822.06,20045.39,16775.51,3,183.48,15.3,BULL_STRONG,43.29
2019-09-10,35672.99,20045.39,16485.47,3,182.96,15.2,BULL_STRONG,42.69
2019-09-11,36065.59,20045.39,17108.49,3,184.67,14.6,BULL_STRONG,44.26
2019-09-12,36210.64,20045.39,17340.63,3,185.44,14.2,BULL_STRONG,44.84
2019-09-13,35956.21,20045.39,16845.66,3,184.78,13.7,BULL_STRONG,43.82
2019-09-16,36023.91,20045.39,16731.5,3,183.96,14.7,BULL_STRONG,44.1
2019-09-17,36264.44,20045.39,17076.73,3,184.84,14.4,BULL_STRONG,45.06
2019-09-18,36127.53,20045.39,16833.58,3,184.76,13.9,BULL_STRONG,44.51
2019-09-19,36277.62,20045.39,17010.06,3,185.07,14.1,BULL_STRONG,45.11
2019-09-20,35962.11,20510.28,16437.09,3,183.11,15.3,BULL_STRONG,43.85
2019-09-23,35944.23,20510.28,16293.13,3,183.19,14.9,BULL_STRONG,43.78
2019-09-24,35714.98,20510.28,15924.33,3,180.76,17.0,BULL_STRONG,42.86
2019-09-25,36092.97,20510.28,16439.88,3,182.79,16.0,BULL_STRONG,44.37
2019-09-26,35877.44,20510.28,16104.28,3,182.11,16.1,BULL_STRONG,43.51
2019-09-27,35422.44,20510.28,15452.94,3,179.85,17.2,BULL_STRONG,41.69
2019-09-30,35801.46,20510.28,15852.71,3,181.57,16.2,BULL_STRONG,43.21
2019-10-01,35537.28,20510.28,15586.21,3,180.09,18.6,BULL_STRONG,42.15
2019-10-02,35054.87,20118.21,14936.66,3,176.99,20.6,BULL_STRONG,40.22
2019-10-03,35313.76,20118.21,15195.55,3,178.93,19.1,BULL_STRONG,41.26
2019-10-04,36138.23,21191.84,16029.81,3,181.57,17.0,BULL_STRONG,44.55
2019-10-07,36245.14,21191.84,16048.72,3,181.02,17.9,BULL_STRONG,44.98
2019-10-08,35616.82,21191.84,15264.31,3,178.31,20.3,BEAR,42.47
2019-10-09,35737.13,21191.84,15413.52,3,180.05,18.6,BULL_STRONG,42.95
2019-10-10,36336.59,21191.84,16068.89,3,181.44,17.6,BULL_STRONG,45.35
2019-10-11,36586.87,21191.84,16453.02,3,183.78,15.6,BULL_STRONG,46.35
2019-10-14,36432.96,21191.84,16074.83,3,183.76,14.6,BULL_STRONG,45.73
2019-10-15,36981.79,21191.84,16937.69,3,186.1,13.5,BULL_STRONG,47.93
2019-10-16,36894.34,21191.84,16727.3,3,185.63,13.7,BULL_STRONG,47.58
2019-10-17,37087.14,21191.84,17004.87,3,186.12,13.8,BULL_STRONG,48.35
2019-10-18,36650.27,21191.84,16219.88,3,184.34,14.2,BULL_STRONG,46.6
2019-10-21,37195.9,21191.84,16941.28,3,185.97,14.0,BULL_STRONG,48.78
2019-10-22,36843.27,21191.84,16308.34,3,184.49,14.5,BULL_STRONG,47.37
2019-10-23,36897.69,21191.84,16343.08,3,184.85,14.0,BULL_STRONG,47.59
2019-10-24,37440.75,21191.84,17175.01,3,186.64,13.7,BULL_STRONG,49.76
2019-10-25,38062.12,21270.34,17565.9,3,188.13,12.6,BULL_STRONG,52.25
2019-10-28,38779.61,21547.55,18625.04,3,189.99,13.1,BULL_STRONG,55.12
2019-10-29,38462.22,21547.55,17861.19,3,188.52,13.2,BULL_STRONG,53.85
2019-10-30,39361.14,21632.46,17931.57,3,189.43,12.3,BULL_STRONG,57.44
2019-10-31,39594.25,22223.38,18199.31,3,189.52,13.2,BULL_STRONG,58.38
2019-11-01,39989.69,22223.38,18751.01,3,191.24,12.3,BULL_STRONG,59.96
2019-11-04,40527.31,22223.38,19523.08,3,192.42,12.8,BULL_STRONG,62.11
2019-11-05,40642.0,22223.38,19667.18,3,192.53,13.1,BULL_STRONG,62.57
2019-11-06,40446.48,22223.38,19277.95,3,192.1,12.6,BULL_STRONG,61.79
2019-11-07,40686.27,22223.38,19642.5,3,192.74,12.7,BULL_STRONG,62.75
2019-11-08,40819.93,22223.38,19838.88,3,193.51,12.1,BULL_STRONG,63.28
2019-11-11,40929.36,22223.38,19858.56,3,193.25,12.7,BULL_STRONG,63.72
2019-11-12,41127.37,22223.38,20157.0,3,193.81,12.7,BULL_STRONG,64.51
2019-11-13,41228.34,22223.38,20270.01,3,193.86,13.0,BULL_STRONG,64.91
2019-11-14,41222.84,22223.38,20189.64,3,193.7,13.1,BULL_STRONG,64.89
2019-11-15,41811.81,23296.36,19537.8,3,195.13,12.1,BULL_STRONG,67.25
2019-11-18,41999.52,23567.42,19712.15,3,195.28,12.5,BULL_STRONG,68.0
2019-11-19,42179.56,23567.42,19979.33,3,195.57,12.9,BULL_STRONG,68.72
2019-11-20,41875.53,23567.42,19329.55,3,194.39,12.8,BULL_STRONG,67.5
2019-11-21,41862.84,23567.42,19218.43,3,193.96,13.1,BULL_STRONG,67.45
2019-11-22,41769.54,23567.42,19030.55,3,194.09,12.3,BULL_STRONG,67.08
2019-11-25,43313.46,25622.2,17938.57,3,196.38,11.9,BULL_STRONG,73.25
2019-11-26,43396.63,26173.45,18027.19,3,196.76,11.5,BULL_STRONG,73.59
2019-11-27,43906.34,26173.45,18802.83,3,198.14,11.8,BULL_STRONG,75.63
2019-11-29,43815.77,26173.45,18593.12,3,197.23,12.6,BULL_STRONG,75.26
2019-12-02,43826.06,26173.45,18448.42,3,195.21,14.9,BULL_STRONG,75.3
2019-12-03,43672.69,26173.45,18161.01,3,193.68,16.0,BULL_STRONG,74.69
2019-12-04,43620.24,26173.45,18085.96,3,194.66,14.8,BULL_STRONG,74.48
2019-12-05,43683.11,26173.45,18140.01,3,195.05,14.5,BULL_STRONG,74.73
2019-12-06,44142.53,26173.45,18792.36,3,197.14,13.6,BULL_STRONG,76.57
2019-12-09,44604.27,26173.45,19224.89,3,196.24,15.9,BULL_STRONG,78.42
2019-12-10,44536.5,26173.45,19070.87,3,196.08,15.7,BULL_STRONG,78.15
2019-12-11,44695.62,26173.45,19286.16,3,197.12,15.0,BULL_STRONG,78.78
2019-12-12,44902.69,26173.45,19615.21,3,198.59,13.9,BULL_STRONG,79.61
2019-12-13,44816.1,26173.45,19483.3,3,199.24,12.6,BULL_STRONG,79.26
2019-12-16,45381.8,26173.45,20360.44,3,201.24,12.1,BULL_STRONG,81.53
2019-12-17,45490.86,26173.45,20460.52,3,201.36,12.3,BULL_STRONG,81.96
2019-12-18,45629.16,26173.45,20608.79,3,201.51,12.6,BULL_STRONG,82.52
2019-12-19,46300.06,26976.81,20406.83,3,202.77,12.5,BULL_STRONG,85.2
2019-12-20,46556.53,27273.42,20827.27,3,203.59,12.5,BULL_STRONG,86.23
2019-12-23,46787.18,27273.42,21108.29,3,204.13,12.6,BULL_STRONG,87.15
2019-12-24,46871.29,27273.42,21188.24,3,204.23,12.7,BULL_STRONG,87.49
2019-12-26,48890.12,29248.92,20044.17,3,206.03,12.6,BULL_STRONG,95.56
2019-12-27,49047.92,29892.17,20221.49,3,205.86,13.4,BULL_STRONG,96.19
2019-12-30,49022.09,29892.17,20053.18,3,204.51,14.8,BULL_STRONG,96.09
2019-12-31,48890.18,29892.17,19819.13,3,204.9,13.8,BULL_STRONG,95.56
2020-01-02,49728.17,29892.17,21067.5,3,208.32,12.5,BULL_STRONG,98.91
2020-01-03,49497.5,29892.17,20613.27,3,206.41,14.0,BULL_STRONG,97.99
2020-01-06,49960.61,29892.17,21203.68,3,207.74,13.9,BULL_STRONG,99.84
2020-01-07,49978.18,29892.17,21166.02,3,207.71,13.8,BULL_STRONG,99.91
2020-01-08,50371.52,29892.17,21835.14,3,209.27,13.4,BULL_STRONG,101.49
2020-01-09,51309.82,30944.33,21371.09,3,211.04,12.5,BULL_STRONG,105.24
2020-01-10,51142.07,31252.3,21083.96,3,210.51,12.6,BULL_STRONG,104.57
2020-01-13,52995.24,33234.87,20184.81,3,212.93,12.3,BULL_STRONG,111.98
2020-01-14,52659.07,33872.5,19790.07,3,212.1,12.4,BULL_STRONG,110.64
2020-01-15,52694.68,33872.5,19816.31,3,212.18,12.4,BULL_STRONG,110.78
2020-01-16,53340.31,33872.5,20823.57,3,214.22,12.3,BULL_STRONG,113.36
2020-01-17,53629.5,33872.5,21294.43,3,215.28,12.1,BULL_STRONG,114.52
2020-01-21,53831.11,33872.5,21451.21,3,215.18,12.9,BULL_STRONG,115.32
2020-01-22,54030.91,33872.5,21766.34,3,215.75,12.9,BULL_STRONG,116.12
2020-01-23,54250.33,33872.5,22143.97,3,216.44,13.0,BULL_STRONG,117.0
2020-01-24,54160.92,33872.5,21782.99,3,214.62,14.6,BULL_STRONG,116.64
2020-01-27,53638.34,33872.5,20744.96,3,210.19,18.2,BULL_STRONG,114.55
2020-01-28,54500.87,33872.5,21904.42,3,213.42,16.3,BULL_STRONG,118.0
2020-01-29,54661.31,33872.5,22099.93,3,213.76,16.4,BULL_STRONG,118.65
2020-01-30,54637.31,33872.5,22077.02,3,214.52,15.5,BULL_STRONG,118.55
2020-01-31,54280.57,33872.5,21397.59,3,211.12,18.8,BULL_STRONG,117.12
2020-02-03,55554.25,33872.5,23001.79,3,214.31,18.0,BULL_STRONG,122.22
2020-02-04,56032.97,33872.5,24601.03,3,219.22,16.0,BULL_STRONG,124.13
2020-02-05,55927.73,33872.5,24601.99,3,219.94,15.1,BULL_STRONG,123.71
2020-02-06,56129.44,33872.5,25519.12,3,221.84,15.0,BULL_STRONG,124.52
2020-02-07,56221.56,33872.5,25181.85,3,220.88,15.5,BULL_STRONG,124.89
2020-02-10,56380.78,33872.5,26395.9,3,223.55,15.0,BULL_STRONG,125.52
2020-02-11,56468.31,33872.5,26466.58,3,223.59,15.2,BULL_STRONG,125.87
2020-02-12,60876.35,37751.29,23125.06,3,225.77,13.7,BULL_STRONG,143.51
2020-02-13,60887.62,38879.75,23146.31,3,225.48,14.1,BULL_STRONG,143.55
2020-02-14,60999.61,38879.75,23259.72,3,226.13,13.7,BULL_STRONG,144.0
2020-02-18,61420.66,38879.75,23734.29,3,226.21,14.8,BULL_STRONG,145.68
2020-02-19,62019.4,38879.75,24646.43,3,228.38,14.4,BULL_STRONG,148.08
2020-02-20,61699.71,38879.75,24052.43,3,226.26,15.6,BULL_STRONG,146.8
2020-02-21,60751.2,38879.75,22625.46,3,221.92,17.1,BULL_STRONG,143.0
2020-02-24,59215.86,38879.75,20917.9,3,213.36,25.0,BULL_STRONG,136.86
2020-02-25,58339.21,40543.67,19861.26,3,207.56,27.9,BULL_STRONG,133.36
2020-02-26,58516.99,40543.67,20120.3,3,208.63,27.6,BEAR,134.07
2020-02-27,52159.86,46102.13,13857.21,3,198.18,39.2,BEAR,108.64
2020-02-28,52046.46,45885.64,14079.26,3,198.33,40.1,BEAR,108.19
2020-03-02,58899.36,45885.64,22641.83,3,208.57,33.4,BEAR,135.6
2020-03-03,51933.66,45366.18,14190.23,3,201.88,36.8,BEAR,107.73
2020-03-04,58511.6,45366.18,22318.01,3,210.3,32.0,BEAR,134.05
2020-03-05,52024.88,44585.47,15548.73,3,203.91,39.6,BEAR,108.1
2020-03-06,51679.6,45195.87,14811.97,3,200.47,41.9,BEAR,106.72
2020-03-09,51587.24,48016.86,13564.86,3,186.55,54.5,BEAR,106.35
2020-03-10,51116.08,45465.81,14921.66,3,196.7,47.3,BEAR,104.46
2020-03-11,50942.05,46917.16,13887.21,3,188.14,53.9,BEAR,103.77
2020-03-12,51654.45,49118.24,14320.4,3,170.89,75.5,BEAR,106.62
2020-03-13,50055.92,46242.94,13994.55,3,185.36,57.8,BEAR,100.22
2020-03-16,51103.71,49690.6,13740.19,3,163.16,82.7,BEAR_SMA_FORCED,104.41
2020-03-17,50231.18,46897.9,15646.63,3,175.53,75.9,BEAR_SMA_FORCED,100.92
2020-03-18,50009.48,47839.59,14103.36,3,170.19,76.4,BEAR_SMA_FORCED,100.04
2020-03-19,49574.74,47699.57,13238.58,3,171.21,72.0,BEAR_SMA_FORCED,98.3
2020-03-20,49163.85,49333.1,9932.9,3,164.51,66.0,BEAR_SMA_FORCED,96.66
2020-03-23,48920.99,49868.15,8839.11,3,164.63,61.6,BEAR_SMA_FORCED,95.68
2020-03-24,47962.63,46218.13,12234.01,3,177.37,61.7,BEAR_SMA_FORCED,91.85
2020-03-25,47948.44,46206.39,12406.25,3,176.06,64.0,BEAR_SMA_FORCED,91.79
2020-03-26,47450.66,43781.88,14389.46,3,185.33,61.0,BEAR_SMA_FORCED,89.8
