Date,close,high,low,open,volume,vix_level,vix_open,vix_high,vix_low,vix_roc_5,iv_rank,iv_percentile,term_slope
2015-12-31,2.272066831588745,2.3464557486002753,2.2694805429834233,2.3339249276424363,175905600,18.209999084472656,17.969999313354492,20.389999389648438,17.510000228881836,0.16955680419994001,21.74365706417062,74.20634920634922,0.0
2016-01-04,2.1332316398620605,2.1332316398620605,2.0435269272554883,2.1207008233211058,265867200,20.700000762939453,22.479999542236328,23.360000610351562,20.670000076293945,0.31512077915798686,30.39249873420363,85.11904761904762,0.0
2016-01-05,2.1141371726989746,2.166647558081202,2.085296488790913,2.1580949620963117,132326400,19.34000015258789,20.75,21.059999465942383,19.25,0.1437019708517422,25.668634468649575,79.56349206349206,0.0
2016-01-06,2.057450532913208,2.0894741234332086,2.005735455961077,2.0085204623939745,243787200,20.59000015258789,21.670000076293945,21.860000610351562,19.799999237060547,0.2804726523806096,30.01041952889022,84.92063492063492,0.0
2016-01-07,1.8617299795150757,1.998972845790378,1.8589449734880539,1.9233895804636423,340348800,24.989999771118164,23.219999313354492,25.860000610351562,22.399999618530273,0.44534403978404713,45.293501615929635,94.44444444444444,0.0
2016-01-08,1.8177721500396729,1.9367167240075405,1.8094182697127321,1.9021076448933931,331819200,27.010000228881836,22.959999084472656,27.079999923706055,22.479999542236328,0.48325104815149533,52.309827863287694,96.82539682539682,0.0
2016-01-11,1.8336845636367798,1.8702824098762745,1.7483552592222869,1.855564216818518,336177600,24.299999237060547,25.579999923706055,27.389999389648438,23.829999923706055,0.17391296335439765,42.8968344076661,92.06349206349206,0.0
2016-01-12,1.8955436944961548,1.9239861512872443,1.8179716609436853,1.8830127610008036,317520000,22.469999313354492,22.969999313354492,23.93000030517578,21.90999984741211,0.16184069990029326,36.540461344475325,88.88888888888889,0.0
2016-01-13,1.6972367763519287,1.931743119911577,1.6906729496547903,1.9184169765436598,413400000,25.219999313354492,21.719999313354492,26.110000610351562,21.440000534057617,0.22486639759372085,46.09238847700474,94.04761904761905,0.0
2016-01-14,1.8070313930511475,1.8527793589315387,1.6369696063978532,1.7187185856288956,363417600,23.950000762939453,24.75,26.280000686645508,23.06999969482422,-0.04161660735110029,41.68113989082931,90.87301587301587,0.0
2016-01-15,1.6409474611282349,1.6966399427064556,1.5699391573063042,1.626626478761409,564715200,27.020000457763672,28.959999084472656,30.950000762939453,26.670000076293945,0.0003702417177746664,52.34456293877421,96.82539682539682,0.0
2016-01-19,1.6479097604751587,1.7129509738703224,1.5914210306235677,1.7051937022838852,259228800,26.049999237060547,25.399999618530273,27.59000015258789,25.209999084472656,0.07201646316642796,48.975333492002996,94.24603174603175,0.0
