Date,close,high,low,open,volume,vix_level,vix_open,vix_high,vix_low,vix_roc_5,iv_rank,iv_percentile,term_slope
2019-12-31,10.350386619567871,10.375500098913994,10.148281731759747,10.200900971754285,84380000,13.779999732971191,14.84000015258789,15.390000343322754,13.75,0.09278351373105753,16.103520072717835,34.523809523809526,0.0
2020-01-02,10.863421440124512,10.863421440124512,10.550100080850036,10.608698204071986,131072000,12.470000267028809,13.460000038146973,13.720000267028809,12.420000076293945,-0.015785304503615927,6.685839335847807,8.333333333333332,0.0
2020-01-03,10.568038940429688,10.762967919851732,10.432903314840946,10.438883106418324,145180000,14.020000457763672,15.010000228881836,16.200000762939453,13.130000114440918,0.1083004648653556,19.00383493995177,39.08730158730159,0.0
2020-01-06,10.76894760131836,10.772535111272866,10.278633893405793,10.316902186900677,128095200,13.850000381469727,15.449999809265137,16.389999389648438,13.539999961853027,0.031273273771414756,17.701152382026287,35.714285714285715,0.0
2020-01-07,10.755791664123535,10.856245581887928,10.662512765517173,10.779709002908964,107699200,13.789999961853027,13.84000015258789,14.460000038146973,13.390000343322754,-0.0695006581768629,17.24137905835003,35.51587301587302,0.0
2020-01-08,11.003340721130371,11.155217750300103,10.706760770121521,10.75818387367752,159164800,13.449999809265137,15.15999984741211,15.239999771118164,12.829999923706055,-0.023947745290333278,14.636013942499066,28.57142857142857,0.0
2020-01-09,11.280784606933594,11.344166372598073,11.088247028752095,11.268825938157116,145423200,12.539999961853027,12.949999809265137,13.239999771118164,12.529999732971191,0.005613447740598687,7.662835137044459,9.523809523809524,0.0
2020-01-10,11.188701629638672,11.41711614058899,11.137278529587261,11.407548840024075,137604000,12.5600004196167,12.420000076293945,12.869999885559082,12.09000015258789,-0.10413694653900585,7.8160953475528965,9.920634920634921,0.0
2020-01-13,11.579757690429688,11.585736569554442,11.278394080989102,11.328621957487924,116558400,12.319999694824219,12.84000015258789,13.09000015258789,12.319999694824219,-0.11046936061406432,5.9770093606969406,6.15079365079365,0.0
2020-01-14,11.444621086120605,11.61802498887274,11.387219107021146,11.549859568449628,145737600,12.390000343322754,12.720000267028809,13.819999694824219,12.050000190734863,-0.10152281525765494,6.513412789627414,7.738095238095238,0.0
2020-01-15,11.451798439025879,11.615634149076945,11.339384923455333,11.454189808290135,133003200,12.420000076293945,12.789999961853027,12.829999923706055,11.949999809265137,-0.07657990688309657,6.743295797541012,8.531746031746032,0.0
