Symbol,Strategy,Direction,Exit,Entry Date,Exit Date,Days Held,Entry $,Exit $,PnL $,PnL %
GDX,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-02-05,2020-02-14,9,577.59,551.01,-26.57,-3.1
MRVL,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2020-02-13,2020-02-24,11,671.35,579.28,-92.08,-13.7
MSFT,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2020-02-12,2020-02-27,15,202.9,178.51,24.39,3.5
SOXL,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-02-18,2020-02-27,9,697.68,494.96,-202.71,-29.1
AAPL,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 17 days >= 15,2020-02-14,2020-03-02,17,200.24,186.17,14.07,1.8
AVGO,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 17 days >= 15,2020-02-14,2020-03-02,17,215.01,146.53,68.48,10.2
SOXL,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2020-02-21,2020-03-02,10,691.1,593.87,-97.22,-14.1
TQQQ,CALL_BACKSPREAD,BULLISH,PROFIT_TARGET: Option PnL +51.5% >= +40.0%,2020-02-24,2020-03-02,7,952.33,1336.64,384.32,51.5
GDX,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2020-02-27,2020-03-09,11,608.91,673.23,64.31,10.6
VRT,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-03-02,2020-03-11,9,791.0,880.78,89.78,9.9
VRT,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-03-03,2020-03-12,9,779.89,891.09,111.2,12.6
AAPL,CALL_BACKSPREAD,BULLISH,PROFIT_TARGET: Option PnL +56.0% >= +40.0%,2020-03-09,2020-03-13,4,619.35,1095.24,475.88,56.0
TQQQ,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2020-03-06,2020-03-16,10,737.97,567.07,-170.9,-19.8
GDX,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-03-09,2020-03-18,9,700.54,851.64,151.1,21.6
TSLA,CALL_BACKSPREAD,BULLISH,BP_STOP_LOSS: PnL -54.3% <= -50.0%,2020-03-13,2020-03-18,5,2104.97,1562.1,-542.87,-54.3
TSLA,CALL_BACKSPREAD,BULLISH,PROFIT_TARGET: Option PnL +116.4% >= +40.0%,2020-03-18,2020-03-19,1,2026.19,2911.56,885.37,116.4
GDX,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-03-11,2020-03-20,9,683.6,900.47,216.86,30.8
NVDA,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2020-03-12,2020-03-23,11,762.21,875.57,113.36,12.8
INTU,CALL_BACKSPREAD,BULLISH,PROFIT_TARGET: Option PnL +95.6% >= +40.0%,2020-03-20,2020-03-24,4,1954.21,2881.89,927.68,95.6
AAPL,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2020-03-19,2020-03-30,11,2191.41,2255.19,63.77,2.9
SHOP,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2020-03-19,2020-03-30,11,1344.28,1818.31,474.04,35.3
TSLA,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2020-03-27,2020-04-06,10,1622.51,1595.46,-27.05,-1.7
GDX,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2020-03-27,2020-04-06,10,1106.02,1199.68,93.66,8.2
TSLA,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-03-30,2020-04-08,9,1546.71,1698.17,151.46,9.8
GDX,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-03-30,2020-04-08,9,1083.44,1181.12,97.68,8.0
VRT,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-03-30,2020-04-08,9,831.71,888.71,57.0,4.7
ZS,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-04-07,2020-04-16,9,2096.09,1901.47,-194.61,-9.3
CIEN,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-04-13,2020-04-22,9,1559.34,1232.27,-327.06,-21.0
ZS,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-04-13,2020-04-22,9,1862.4,1834.76,-27.64,-1.5
MU,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-04-13,2020-04-22,9,1853.54,1290.12,-563.41,-30.4
NOW,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2020-04-16,2020-05-01,15,563.31,525.0,38.32,3.0
MRVL,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-05-01,2020-05-06,5,1270.2,1276.13,5.93,0.4
GOOGL,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-04-28,2020-05-07,9,1582.0,1646.24,64.24,4.1
AAPL,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-04-28,2020-05-07,9,1754.15,1640.26,-113.89,-6.5
AMD,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-04-29,2020-05-08,9,1627.18,1446.98,-180.2,-11.1
AMD,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-05-06,2020-05-15,9,1474.26,1436.01,-38.24,-2.6
GDX,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 7 days >= 5,2020-05-11,2020-05-18,7,781.51,815.91,34.4,3.6
MRVL,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 6 days >= 5,2020-05-12,2020-05-18,6,612.32,656.31,43.99,3.9
TSLA,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-05-12,2020-05-21,9,1772.45,1620.54,-151.91,-8.6
SHOP,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 18 days >= 15,2020-05-08,2020-05-26,18,405.33,311.0,94.33,8.8
GDX,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-05-21,2020-05-26,5,801.53,778.59,-22.94,-2.3
CRWD,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-05-18,2020-05-27,9,1913.68,1818.54,-95.14,-5.0
COHR,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 17 days >= 15,2020-05-15,2020-06-01,17,626.37,628.08,-1.71,-0.1
GDX,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 6 days >= 5,2020-05-26,2020-06-01,6,782.94,779.15,-3.79,-0.3
NVDA,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-05-27,2020-06-01,5,1033.31,1045.68,12.37,1.1
AMD,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-05-27,2020-06-01,5,1332.09,1309.65,-22.43,-1.7
AMZN,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 17 days >= 15,2020-05-22,2020-06-08,17,182.57,45.21,137.37,14.4
AMD,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 6 days >= 5,2020-06-02,2020-06-08,6,1273.16,1247.45,-25.71,-2.0
GDX,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-06-03,2020-06-08,5,744.81,721.18,-23.64,-2.4
AMD,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-06-03,2020-06-08,5,1257.15,1248.68,-8.47,-0.7
MRVL,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 7 days >= 5,2020-06-08,2020-06-15,7,860.49,859.57,-0.92,-0.1
ANET,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 6 days >= 5,2020-06-09,2020-06-15,6,1000.35,981.01,-19.34,-1.8
VRT,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-06-10,2020-06-15,5,1009.06,1043.89,34.83,3.2
COHR,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2020-06-02,2020-06-17,15,459.83,333.85,125.97,11.4
MU,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-06-09,2020-06-18,9,1519.71,1358.16,-161.55,-10.6
ANET,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-06-18,2020-06-23,5,1602.54,1562.21,-40.33,-2.4
CIEN,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-06-18,2020-06-23,5,1207.69,1196.39,-11.3,-0.9
MU,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2020-06-18,2020-06-29,11,1408.67,1192.31,-216.36,-15.4
QCOM,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2020-06-19,2020-06-29,10,2009.2,1903.96,-105.24,-5.2
ANET,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 6 days >= 5,2020-06-23,2020-06-29,6,1255.51,1159.28,-96.23,-7.6
NVDA,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2020-06-24,2020-07-06,12,1109.68,1154.55,44.87,3.6
NOW,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 7 days >= 5,2020-06-29,2020-07-06,7,1858.3,1910.68,52.38,2.8
CRWD,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-06-29,2020-07-08,9,2636.4,2978.68,342.28,13.0
GDX,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-07-10,2020-07-15,5,789.01,803.42,14.42,1.1
CRWD,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-07-07,2020-07-16,9,2760.98,2765.41,4.42,0.2
COHR,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-07-08,2020-07-17,9,1228.27,1164.64,-63.63,-5.2
MU,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-07-17,2020-07-22,5,1107.19,1158.07,50.88,4.6
NET,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-07-15,2020-07-24,9,1077.54,930.37,-147.17,-13.7
AMZN,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2020-07-16,2020-07-27,11,3569.36,3810.48,241.12,6.8
AMAT,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-07-24,2020-07-29,5,1298.2,1356.06,57.86,4.5
GDX,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-07-29,2020-08-03,5,916.83,927.03,10.21,1.1
GDX,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-07-30,2020-08-04,5,906.56,983.42,76.86,8.5
AMZN,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2020-07-22,2020-08-06,15,496.45,373.76,122.68,9.7
GOOGL,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 7 days >= 5,2020-08-03,2020-08-10,7,1572.56,1574.51,1.94,0.1
NOW,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-08-05,2020-08-10,5,2101.51,2034.28,-67.24,-3.2
MU,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-08-06,2020-08-11,5,1103.85,1077.67,-26.19,-2.4
AMD,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2020-07-28,2020-08-12,15,503.01,566.98,-63.97,-5.6
GDX,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 6 days >= 5,2020-08-11,2020-08-17,6,928.62,1047.47,118.85,12.8
TQQQ,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 6 days >= 5,2020-08-11,2020-08-17,6,824.43,902.88,78.45,7.7
VRT,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-08-12,2020-08-17,5,822.94,847.56,24.62,2.2
AMAT,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 6 days >= 5,2020-08-18,2020-08-24,6,1441.64,1347.11,-94.54,-6.6
CRWD,CALL_BACKSPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2020-08-10,2020-08-25,15,1105.04,719.77,-385.26,-24.0
NET,CALL_BACKSPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2020-08-10,2020-08-25,15,741.86,391.44,-350.41,-31.8
VRT,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-08-17,2020-08-26,9,1308.16,1357.2,49.03,3.1
MU,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-08-21,2020-08-26,5,940.25,991.61,51.36,5.5
GDX,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 6 days >= 5,2020-08-25,2020-08-31,6,988.56,1022.26,33.7,3.4
AMAT,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-08-27,2020-09-01,5,1317.88,1323.59,5.71,0.4
AMD,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2020-08-27,2020-09-08,12,2308.33,2162.73,-145.6,-6.3
VRT,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2020-08-27,2020-09-08,12,939.07,796.33,-142.74,-14.2
VRT,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-08-31,2020-09-09,9,909.94,832.14,-77.8,-6.5
GOOGL,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-09-08,2020-09-17,9,1777.68,1676.27,-101.4,-5.7
AMAT,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-09-09,2020-09-18,9,1412.21,1344.74,-67.47,-4.8
TQQQ,CALL_BACKSPREAD,BULLISH,TIME_STOP_STRATEGY: Held 17 days >= 15,2020-09-04,2020-09-21,17,2452.11,2022.82,-429.29,-28.1
SHOP,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2020-09-17,2020-09-28,11,2472.43,2674.4,201.97,8.2
SOXL,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-09-21,2020-09-30,9,1144.41,1286.24,141.83,10.4
VRT,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-09-22,2020-10-01,9,772.18,789.11,16.92,2.1
AVGO,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-09-30,2020-10-09,9,794.29,724.11,-70.19,-7.8
ANET,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2020-10-01,2020-10-12,11,598.86,625.07,26.21,2.9
ANET,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2020-10-02,2020-10-12,10,568.58,625.5,56.93,6.7
AMD,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-10-09,2020-10-14,5,2048.19,2038.55,-9.64,-0.5
NVDA,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-10-09,2020-10-14,5,670.29,653.22,-17.07,-2.1
VRT,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 7 days >= 5,2020-10-12,2020-10-19,7,760.45,757.42,-3.03,-0.3
VRT,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-10-13,2020-10-22,9,771.11,786.53,15.42,1.5
TQQQ,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-10-14,2020-10-23,9,605.91,491.22,-114.69,-14.0
AMD,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2020-10-16,2020-10-26,10,2067.34,1923.11,-144.23,-7.0
ANET,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-10-19,2020-10-28,9,924.29,846.58,-77.71,-7.8
NVDA,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2020-10-22,2020-11-02,11,620.97,576.25,-44.73,-5.2
GDX,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2020-10-23,2020-11-02,10,809.71,833.99,24.28,2.4
VRT,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-10-26,2020-11-04,9,1177.7,1097.44,-80.26,-6.4
GDX,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-10-26,2020-11-04,9,798.4,825.51,27.1,3.4
VRT,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-10-28,2020-11-06,9,767.65,717.43,-50.22,-5.4
VRT,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-11-05,2020-11-10,5,731.64,712.95,-18.68,-1.9
VRT,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-11-06,2020-11-11,5,720.66,741.59,20.93,2.2
AVGO,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 7 days >= 5,2020-11-09,2020-11-16,7,732.34,771.37,39.03,3.2
AVGO,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 6 days >= 5,2020-11-10,2020-11-16,6,719.15,772.02,52.88,7.4
GDX,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-11-11,2020-11-16,5,876.96,886.45,9.48,1.1
NVDA,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-11-10,2020-11-19,9,1053.2,1090.7,37.5,3.3
CRWD,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 7 days >= 5,2020-11-16,2020-11-23,7,3844.82,4291.53,446.7,11.6
GDX,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-11-19,2020-11-24,5,844.05,802.77,-41.28,-4.0
AAPL,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 7 days >= 5,2020-11-23,2020-11-30,7,2663.13,2514.24,-148.89,-5.6
GDX,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 6 days >= 5,2020-11-24,2020-11-30,6,807.8,807.38,-0.42,-0.0
MU,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-11-25,2020-11-30,5,1425.39,1433.48,8.09,0.6
CRWD,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2020-12-02,2020-12-11,9,4267.51,5228.36,960.85,22.5
QCOM,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-12-11,2020-12-16,5,3063.01,3137.53,74.52,2.4
AVGO,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-12-11,2020-12-16,5,756.9,791.74,34.84,3.0
MSTR,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2020-12-02,2020-12-17,15,516.66,443.46,73.2,6.8
VRT,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-12-16,2020-12-21,5,835.33,843.73,8.39,0.7
GOOGL,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-12-17,2020-12-22,5,1799.95,1773.63,-26.32,-1.5
AMD,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-12-17,2020-12-22,5,2193.35,2111.83,-81.53,-3.7
GDX,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 7 days >= 5,2020-12-21,2020-12-28,7,785.28,746.32,-38.96,-3.0
TQQQ,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 7 days >= 5,2020-12-21,2020-12-28,7,965.46,986.35,20.89,1.7
GDX,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 6 days >= 5,2020-12-22,2020-12-28,6,750.64,746.91,-3.73,-0.3
SOXL,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 6 days >= 5,2020-12-22,2020-12-28,6,777.19,774.38,-2.81,-0.3
SOXL,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-12-23,2020-12-28,5,766.14,775.45,9.31,1.1
NVDA,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2020-12-23,2020-12-28,5,819.3,806.46,-12.84,-1.5
AAPL,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-01-04,2021-01-13,9,2839.99,2884.44,44.45,1.6
AMZN,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-01-04,2021-01-13,9,3407.28,3353.33,-53.95,-1.6
AMD,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-01-13,2021-01-22,9,2130.6,2111.6,-19.0,-0.9
AMD,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2021-01-14,2021-01-25,11,2086.09,2134.39,48.29,2.3
ANET,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2021-01-21,2021-02-01,11,875.06,866.39,-8.67,-0.7
MRVL,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2021-01-22,2021-02-01,10,1237.06,1262.37,25.31,2.0
ANET,DIAGONAL,BULLISH,HEDGE_EXPIRING: Cannot roll hedge safely,2021-01-22,2021-02-01,10,873.1,866.99,-6.11,-0.5
NVDA,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-01-25,2021-02-03,9,998.67,980.31,-18.36,-1.6
AVGO,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-01-25,2021-02-03,9,902.05,923.32,21.27,1.9
MRVL,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2021-02-03,2021-02-08,5,1234.92,1209.81,-25.1,-2.0
VRT,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2021-02-03,2021-02-08,5,917.18,971.24,54.06,4.2
QCOM,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2021-02-04,2021-02-09,5,3390.29,3301.35,-88.94,-2.6
NOW,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 7 days >= 5,2021-02-09,2021-02-16,7,2775.28,2746.83,-28.44,-1.0
GDX,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2021-02-12,2021-02-17,5,731.47,694.79,-36.68,-3.4
GOOGL,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-02-09,2021-02-18,9,2523.13,2369.89,-153.25,-6.1
TQQQ,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2021-02-17,2021-02-22,5,716.03,653.72,-62.31,-4.9
TQQQ,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2021-02-18,2021-02-23,5,683.82,643.12,-40.7,-3.6
MRVL,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2021-02-18,2021-02-23,5,1190.6,1161.66,-28.94,-2.4
NET,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-02-16,2021-02-25,9,2379.39,1986.42,-392.97,-16.5
TQQQ,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 7 days >= 5,2021-02-22,2021-03-01,7,658.44,693.76,35.32,3.1
NET,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2021-02-24,2021-03-01,5,2096.85,2126.98,30.13,1.4
CRM,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 7 days >= 5,2021-03-01,2021-03-08,7,4966.78,4754.49,-212.28,-4.3
TSLA,CALL_BACKSPREAD,BULLISH,PROFIT_TARGET: Option PnL +128.2% >= +40.0%,2021-03-08,2021-03-09,1,1000.28,2202.89,1202.61,128.2
NET,CALL_BACKSPREAD,BULLISH,PROFIT_TARGET: Option PnL +41.7% >= +40.0%,2021-03-08,2021-03-09,1,957.99,1388.29,430.3,41.7
CRWD,CALL_BACKSPREAD,BULLISH,PROFIT_TARGET: Option PnL +44.4% >= +40.0%,2021-03-08,2021-03-11,3,697.25,1192.59,495.35,44.4
ZS,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-03-15,2021-03-24,9,5360.23,4919.2,-441.03,-8.2
TQQQ,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2021-03-24,2021-03-29,5,761.63,725.29,-36.34,-3.2
NET,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2021-03-15,2021-03-30,15,714.52,533.18,181.33,11.9
TQQQ,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2021-03-25,2021-03-30,5,720.86,707.85,-13.01,-1.2
TQQQ,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 6 days >= 5,2021-03-30,2021-04-05,6,713.94,793.24,79.3,6.0
AVGO,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 6 days >= 5,2021-03-30,2021-04-05,6,1094.65,1138.02,43.37,4.0
MRVL,CREDIT_SPREAD,BULLISH,TIME_STOP_STRATEGY: Held 15 days >= 15,2021-03-24,2021-04-08,15,594.18,441.89,152.29,11.9
IWM,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2021-04-07,2021-04-12,5,4592.24,4541.01,-51.23,-1.1
MRVL,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2021-04-09,2021-04-14,5,1155.36,1110.38,-44.98,-3.5
IWM,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 7 days >= 5,2021-04-12,2021-04-19,7,4555.24,4472.24,-83.0,-1.8
QCOM,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2021-04-14,2021-04-19,5,2761.66,2754.08,-7.59,-0.3
MRVL,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 6 days >= 5,2021-04-20,2021-04-26,6,1024.79,1070.06,45.28,2.6
NVDA,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-04-19,2021-04-28,9,1525.17,1462.61,-62.56,-3.5
COHR,DIAGONAL,BULLISH,THETA_KICKER: Roll expiring hedge,2021-04-20,2021-04-29,9,2017.64,1761.1,-256.54,-12.7
MSTR,CALL_BACKSPREAD,BULLISH,BP_STOP_LOSS: PnL -53.0% <= -50.0%,2021-04-19,2021-05-03,14,3034.29,2247.3,-786.99,-53.0
GDX,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 7 days >= 5,2021-04-26,2021-05-03,7,738.3,728.93,-9.37,-0.6
AMD,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2021-04-28,2021-05-03,5,2064.8,1932.8,-132.0,-6.4
AMZN,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 7 days >= 5,2021-05-03,2021-05-10,7,3545.45,3370.26,-175.19,-4.9
TQQQ,NAKED_LONG,BULLISH,TIME_STOP_STRATEGY: Held 5 days >= 5,2021-05-05,2021-05-10,5,1167.9,1194.15,26.25,2.1
