Symbol,Strategy,Direction,Exit,Entry Date,Exit Date,Days Held,Entry $,Exit $,PnL $,PnL %
META,DIAGONAL,BULLISH,TIME,2019-02-27,2019-03-14,15,4045.18,3532.5,-512.68,-12.7
NVDA,NAKED_LONG,BEARISH,TIME,2019-03-11,2019-03-18,7,3305.12,3503.06,197.94,5.9
TQQQ,NAKED_LONG,BEARISH,TIME,2019-03-12,2019-03-18,6,3313.87,3417.23,103.36,3.1
SOXL,NAKED_LONG,BEARISH,TIME,2019-03-12,2019-03-18,6,3298.23,3675.68,377.44,11.3
AMD,NAKED_LONG,BULLISH,TIME,2019-03-14,2019-03-19,5,3098.4,4063.23,964.82,28.9
MU,DIAGONAL,BULLISH,TIME,2019-03-05,2019-03-20,15,2901.82,2627.86,-273.96,-8.2
GOOGL,NAKED_LONG,BULLISH,TIME,2019-03-18,2019-03-25,7,2440.02,2469.91,29.88,0.9
META,NAKED_LONG,BULLISH,TIME,2019-03-18,2019-03-25,7,3435.09,3556.73,121.65,3.5
TQQQ,NAKED_LONG,BEARISH,TIME,2019-03-18,2019-03-25,7,3283.59,3664.26,380.67,11.4
SHOP,NAKED_LONG,BULLISH,TIME,2019-03-19,2019-03-25,6,3113.93,3110.3,-3.63,-0.1
TQQQ,NAKED_LONG,BEARISH,TIME,2019-03-19,2019-03-25,6,3317.98,3668.5,350.52,10.5
SHOP,NAKED_LONG,BULLISH,TIME,2019-03-20,2019-03-25,5,3092.54,3112.5,19.96,0.6
GDX,NAKED_LONG,BEARISH,TIME,2019-03-25,2019-04-01,7,3124.4,2971.29,-153.11,-4.6
AAPL,NAKED_LONG,BULLISH,TIME,2019-03-26,2019-04-01,6,2833.76,2886.2,52.45,1.6
TQQQ,DIAGONAL,BULLISH,TIME,2019-03-25,2019-04-09,15,3316.48,3363.28,46.8,1.4
SOXL,DIAGONAL,BULLISH,TIME,2019-03-25,2019-04-09,15,3244.49,3717.82,473.34,14.2
NVDA,DIAGONAL,BULLISH,TIME,2019-03-25,2019-04-09,15,3262.26,3194.53,-67.73,-2.0
AMD,DIAGONAL,BULLISH,TIME,2019-03-26,2019-04-10,15,2998.56,3217.36,218.8,6.6
GOOGL,NAKED_LONG,BULLISH,TIME,2019-04-09,2019-04-15,6,2469.85,2516.31,46.45,1.4
TSLA,NAKED_LONG,BULLISH,TIME,2019-04-09,2019-04-15,6,3215.74,3035.78,-179.96,-5.4
QCOM,NAKED_LONG,BULLISH,TIME,2019-04-10,2019-04-15,5,3005.59,3044.96,39.38,1.2
ZS,DIAGONAL,BULLISH,TIME,2019-04-01,2019-04-16,15,1699.63,1712.5,12.87,0.4
GDX,CREDIT_SPREAD,BULLISH,TIME,2019-04-01,2019-04-16,15,962.92,477.58,485.34,14.6
NVDA,NAKED_LONG,BULLISH,TIME,2019-04-15,2019-04-22,7,3240.9,3062.43,-178.46,-5.4
TSLA,NAKED_LONG,BULLISH,TIME,2019-04-15,2019-04-22,7,3055.81,3009.6,-46.22,-1.4
NOW,NAKED_LONG,BULLISH,TIME,2019-04-16,2019-04-22,6,3122.87,3077.02,-45.85,-1.4
CRM,NAKED_LONG,BULLISH,TIME,2019-04-16,2019-04-22,6,3347.93,3306.57,-41.36,-1.2
AMD,DIAGONAL,BULLISH,TIME,2019-04-09,2019-04-24,15,3292.75,2716.05,-576.71,-17.3
IWM,NAKED_LONG,BULLISH,TIME,2019-04-22,2019-04-29,7,2932.44,3001.6,69.15,2.1
TQQQ,NAKED_LONG,BEARISH,TIME,2019-04-22,2019-04-29,7,3256.33,3408.17,151.85,4.6
SOXL,NAKED_LONG,BEARISH,TIME,2019-04-22,2019-04-29,7,3264.78,3121.83,-142.96,-4.3
AAPL,NAKED_LONG,BEARISH,TIME,2019-04-22,2019-04-29,7,2816.82,2816.6,-0.22,-0.0
SHOP,NAKED_LONG,BULLISH,TIME,2019-04-24,2019-04-29,5,2931.8,2973.75,41.96,1.3
MU,CREDIT_SPREAD,BULLISH,TIME,2019-04-15,2019-04-30,15,1349.25,516.59,832.65,25.0
SOXL,NAKED_LONG,BULLISH,TIME,2019-04-29,2019-05-06,7,3265.37,3191.67,-73.7,-2.2
MU,NAKED_LONG,BULLISH,TIME,2019-04-29,2019-05-06,7,2630.35,2589.68,-40.67,-1.2
TQQQ,NAKED_LONG,BEARISH,TIME,2019-04-29,2019-05-06,7,3251.3,3381.55,130.25,3.9
GOOGL,NAKED_LONG,BEARISH,TIME,2019-04-29,2019-05-06,7,2465.45,2661.77,196.32,5.9
AMZN,NAKED_LONG,BULLISH,TIME,2019-04-30,2019-05-06,6,1988.29,2027.17,38.88,1.2
AMD,NAKED_LONG,BULLISH,TIME,2019-04-30,2019-05-06,6,3304.56,3161.7,-142.85,-4.3
SHOP,NAKED_LONG,BEARISH,TIME,2019-05-06,2019-05-13,7,2970.66,2998.83,28.17,0.8
NVDA,DIAGONAL,BULLISH,TIME,2019-05-06,2019-05-21,15,3248.51,2906.78,-341.74,-10.3
AMD,DIAGONAL,BULLISH,TIME,2019-05-06,2019-05-21,15,3262.21,3341.82,79.61,2.4
AVGO,DIAGONAL,BULLISH,TIME,2019-05-06,2019-05-21,15,3247.59,3046.05,-201.54,-6.0
GOOGL,DIAGONAL,BEARISH,TIME,2019-05-06,2019-05-21,15,2842.85,2687.0,-155.85,-4.7
TQQQ,DIAGONAL,BULLISH,TIME,2019-05-07,2019-05-22,15,3167.7,3319.91,152.21,4.6
CIEN,DIAGONAL,BULLISH,TIME,2019-05-14,2019-05-29,15,3075.03,3091.94,16.92,0.5
AMZN,DIAGONAL,BULLISH,TIME,2019-05-21,2019-06-05,15,2029.35,1883.83,-145.52,-4.4
ZS,DIAGONAL,BULLISH,TIME,2019-05-21,2019-06-05,15,2122.35,2060.95,-61.41,-1.8
AVGO,DIAGONAL,BULLISH,TIME,2019-05-21,2019-06-05,15,3155.15,3092.13,-63.02,-1.9
CIEN,DIAGONAL,BEARISH,TIME,2019-05-21,2019-06-05,15,2514.49,2299.04,-215.45,-6.5
ZS,DIAGONAL,BULLISH,TIME,2019-05-22,2019-06-06,15,2114.95,2054.68,-60.26,-1.8
TQQQ,NAKED_LONG,BEARISH,TIME,2019-06-05,2019-06-10,5,3245.11,3791.82,546.71,16.4
TQQQ,DIAGONAL,BULLISH,TIME,2019-05-29,2019-06-13,15,3208.39,3449.68,241.29,7.2
GOOGL,DIAGONAL,BULLISH,TIME,2019-06-05,2019-06-20,15,2372.11,2382.0,9.9,0.3
AAPL,DIAGONAL,BEARISH,TIME,2019-06-05,2019-06-20,15,3156.23,2922.66,-233.58,-7.0
IWM,DIAGONAL,BULLISH,TIME,2019-06-06,2019-06-21,15,2919.51,2916.92,-2.59,-0.1
TQQQ,DIAGONAL,BEARISH,TIME,2019-06-06,2019-06-21,15,3328.61,3146.87,-181.75,-5.5
CIEN,DIAGONAL,BULLISH,TIME,2019-06-10,2019-06-25,15,3062.37,2803.49,-258.89,-7.8
MRVL,NAKED_LONG,BULLISH,TIME,2019-06-20,2019-06-25,5,3140.98,2986.79,-154.19,-4.6
TQQQ,NAKED_LONG,BEARISH,TIME,2019-06-20,2019-06-25,5,3125.22,2939.16,-186.06,-5.6
ZS,NAKED_LONG,BULLISH,TIME,2019-06-21,2019-06-26,5,1985.54,1882.42,-103.12,-3.1
MSFT,NAKED_LONG,BEARISH,TIME,2019-06-21,2019-06-26,5,2640.42,2648.7,8.28,0.2
AMD,DIAGONAL,BULLISH,TIME,2019-06-13,2019-06-28,15,2672.44,2343.26,-329.18,-9.9
TQQQ,DIAGONAL,BULLISH,TIME,2019-06-25,2019-07-10,15,3224.26,2930.71,-293.55,-8.8
AAPL,DIAGONAL,BULLISH,TIME,2019-06-25,2019-07-10,15,3013.93,3020.58,6.65,0.2
GOOGL,DIAGONAL,BULLISH,TIME,2019-06-26,2019-07-11,15,2404.27,2344.85,-59.41,-1.8
MU,DIAGONAL,BEARISH,TIME,2019-06-26,2019-07-11,15,2356.73,2361.1,4.37,0.1
CIEN,DIAGONAL,BULLISH,TIME,2019-06-27,2019-07-12,15,2885.26,1866.6,-1018.66,-30.6
CIEN,CREDIT_SPREAD,BULLISH,TIME,2019-06-28,2019-07-15,17,1616.24,538.73,1077.52,32.3
QCOM,NAKED_LONG,BULLISH,TIME,2019-07-10,2019-07-15,5,2764.15,2762.73,-1.41,-0.0
TQQQ,NAKED_LONG,BEARISH,TIME,2019-07-10,2019-07-15,5,3209.23,3202.97,-6.26,-0.2
QCOM,NAKED_LONG,BULLISH,TIME,2019-07-11,2019-07-16,5,2717.81,2771.56,53.75,1.6
NOW,NAKED_LONG,BULLISH,TIME,2019-07-15,2019-07-22,7,2551.43,2485.05,-66.37,-2.0
TQQQ,NAKED_LONG,BEARISH,TIME,2019-07-15,2019-07-22,7,3216.52,3117.34,-99.18,-3.0
SOXL,NAKED_LONG,BEARISH,TIME,2019-07-15,2019-07-22,7,3171.58,3097.39,-74.18,-2.2
NVDA,NAKED_LONG,BULLISH,TIME,2019-07-16,2019-07-22,6,3291.83,3255.65,-36.18,-1.1
SHOP,DIAGONAL,BULLISH,TIME,2019-07-11,2019-07-26,15,2530.22,2160.79,-369.43,-11.1
SHOP,DIAGONAL,BULLISH,TIME,2019-07-12,2019-07-29,17,3325.54,2850.74,-474.8,-14.2
MRVL,NAKED_LONG,BULLISH,TIME,2019-07-22,2019-07-29,7,3175.94,3346.61,170.67,5.1
IWM,NAKED_LONG,BULLISH,TIME,2019-07-22,2019-07-29,7,2914.51,2957.55,43.04,1.3
CIEN,NAKED_LONG,BULLISH,TIME,2019-07-22,2019-07-29,7,2731.03,2898.56,167.54,5.0
MSFT,NAKED_LONG,BEARISH,TIME,2019-07-22,2019-07-29,7,2537.29,2546.25,8.96,0.3
SOXL,NAKED_LONG,BULLISH,TIME,2019-07-26,2019-07-31,5,3132.62,2929.47,-203.15,-6.1
AMZN,NAKED_LONG,BULLISH,TIME,2019-07-29,2019-08-05,7,1979.34,1839.9,-139.44,-4.2
META,NAKED_LONG,BULLISH,TIME,2019-07-29,2019-08-05,7,4061.71,3840.83,-220.88,-5.4
MU,NAKED_LONG,BULLISH,TIME,2019-07-29,2019-08-05,7,3052.95,2960.94,-92.01,-2.8
AVGO,NAKED_LONG,BEARISH,TIME,2019-07-29,2019-08-05,7,2806.89,2443.7,-363.19,-10.9
TQQQ,DIAGONAL,BULLISH,TIME,2019-07-31,2019-08-15,15,3287.44,3632.61,345.17,10.4
TQQQ,DIAGONAL,BULLISH,TIME,2019-08-05,2019-08-20,15,3221.96,3989.53,767.57,23.0
SOXL,DIAGONAL,BULLISH,TIME,2019-08-05,2019-08-20,15,3286.28,4034.19,747.91,22.4
NVDA,DIAGONAL,BULLISH,TIME,2019-08-05,2019-08-20,15,3266.9,3942.13,675.23,20.3
GDX,DIAGONAL,BEARISH,TIME,2019-08-05,2019-08-20,15,2681.75,2469.21,-212.54,-6.4
AVGO,NAKED_LONG,BEARISH,TIME,2019-08-20,2019-08-26,6,3191.25,3381.64,190.4,5.7
TQQQ,DIAGONAL,BULLISH,TIME,2019-08-15,2019-08-30,15,3163.28,3474.74,311.46,9.3
SOXL,DIAGONAL,BULLISH,TIME,2019-08-15,2019-08-30,15,3311.04,3681.22,370.18,11.1
NOW,DIAGONAL,BULLISH,TIME,2019-08-20,2019-09-04,15,2344.52,2334.17,-10.35,-0.3
ZS,DIAGONAL,BULLISH,TIME,2019-08-20,2019-09-04,15,2024.12,1838.35,-185.77,-5.6
AAPL,DIAGONAL,BEARISH,TIME,2019-08-20,2019-09-04,15,2489.39,2235.85,-253.54,-7.6
QCOM,DIAGONAL,BULLISH,TIME,2019-08-26,2019-09-10,15,2968.99,3046.45,77.46,2.3
SHOP,DIAGONAL,BULLISH,TIME,2019-08-30,2019-09-16,17,2903.76,2565.99,-337.77,-10.1
SOXL,DIAGONAL,BEARISH,TIME,2019-08-30,2019-09-16,17,3166.78,2838.53,-328.25,-9.8
TSLA,DIAGONAL,BULLISH,TIME,2019-09-04,2019-09-19,15,3283.21,3320.39,37.18,1.1
CRM,DIAGONAL,BULLISH,TIME,2019-09-04,2019-09-19,15,3307.08,3192.25,-114.82,-3.4
WDAY,DIAGONAL,BULLISH,TIME,2019-09-04,2019-09-19,15,4098.61,3805.52,-293.08,-7.2
NVDA,NAKED_LONG,BULLISH,TIME,2019-09-19,2019-09-24,5,3313.15,3110.45,-202.7,-6.1
AMD,NAKED_LONG,BULLISH,TIME,2019-09-19,2019-09-24,5,2808.64,2547.02,-261.61,-7.8
TQQQ,CREDIT_SPREAD,BULLISH,TIME,2019-09-10,2019-09-25,15,1519.28,948.23,571.05,17.1
TQQQ,DIAGONAL,BULLISH,TIME,2019-09-16,2019-10-01,15,3172.77,2542.01,-630.75,-18.9
SOXL,DIAGONAL,BULLISH,TIME,2019-09-16,2019-10-01,15,3077.02,2446.91,-630.11,-18.9
MU,DIAGONAL,BULLISH,TIME,2019-09-19,2019-10-04,15,2250.27,2180.94,-69.33,-2.1
SHOP,NAKED_LONG,BEARISH,TIME,2019-10-01,2019-10-07,6,2632.39,2694.03,61.64,1.8
MSFT,DIAGONAL,BULLISH,TIME,2019-09-24,2019-10-09,15,2709.69,2708.71,-0.98,-0.0
AMZN,DIAGONAL,BULLISH,TIME,2019-09-24,2019-10-09,15,1820.01,1782.39,-37.62,-1.1
TQQQ,NAKED_LONG,BEARISH,TIME,2019-10-04,2019-10-09,5,3317.08,3323.22,6.14,0.2
AVGO,DIAGONAL,BULLISH,TIME,2019-09-25,2019-10-10,15,3142.09,2960.66,-181.44,-5.4
MRVL,NAKED_LONG,BEARISH,TIME,2019-10-07,2019-10-14,7,3205.32,3332.73,127.41,3.8
TSLA,NAKED_LONG,BEARISH,TIME,2019-10-09,2019-10-14,5,2917.94,3104.99,187.05,5.6
TQQQ,NAKED_LONG,BEARISH,TIME,2019-10-10,2019-10-15,5,3246.21,3608.86,362.65,10.9
TQQQ,DIAGONAL,BULLISH,TIME,2019-10-02,2019-10-17,15,3221.46,3772.25,550.79,16.5
TQQQ,NAKED_LONG,BEARISH,TIME,2019-10-14,2019-10-21,7,3236.84,3400.0,163.16,4.9
AAPL,NAKED_LONG,BULLISH,TIME,2019-10-15,2019-10-21,6,2386.7,2424.36,37.66,1.1
MSFT,NAKED_LONG,BULLISH,TIME,2019-10-17,2019-10-22,5,2742.49,2680.36,-62.13,-1.9
COHR,DIAGONAL,BULLISH,TIME,2019-10-09,2019-10-24,15,2973.92,2868.26,-105.67,-3.2
GDX,DIAGONAL,BULLISH,TIME,2019-10-10,2019-10-25,15,2988.14,2809.98,-178.16,-5.3
GOOGL,NAKED_LONG,BULLISH,TIME,2019-10-21,2019-10-28,7,2580.4,2654.32,73.91,2.2
GOOGL,NAKED_LONG,BULLISH,TIME,2019-10-22,2019-10-28,6,2568.46,2655.08,86.62,2.6
GDX,CREDIT_SPREAD,BULLISH,TIME,2019-10-14,2019-10-29,15,1142.74,743.75,398.98,12.0
CIEN,NAKED_LONG,BULLISH,TIME,2019-10-24,2019-10-29,5,3333.14,3054.22,-278.92,-8.4
TQQQ,NAKED_LONG,BEARISH,TIME,2019-10-25,2019-10-30,5,3185.73,3052.28,-133.45,-4.0
TQQQ,NAKED_LONG,BEARISH,TIME,2019-10-28,2019-11-04,7,3291.23,3104.28,-186.95,-5.6
SOXL,NAKED_LONG,BEARISH,TIME,2019-10-28,2019-11-04,7,2913.11,3104.7,191.58,5.7
AAPL,NAKED_LONG,BULLISH,TIME,2019-10-30,2019-11-04,5,2439.06,2585.05,146.0,4.4
NOW,CREDIT_SPREAD,BULLISH,TIME,2019-10-21,2019-11-05,15,1307.1,1151.81,155.29,4.7
ADBE,NAKED_LONG,BULLISH,TIME,2019-11-04,2019-11-11,7,5877.83,6223.73,345.9,5.9
TSLA,CREDIT_SPREAD,BULLISH,TIME,2019-10-29,2019-11-13,15,1520.23,1397.22,123.01,3.7
WDAY,CREDIT_SPREAD,BULLISH,TIME,2019-10-29,2019-11-13,15,1355.28,665.3,689.98,20.7
AMZN,NAKED_LONG,BULLISH,TIME,2019-11-11,2019-11-18,7,1830.03,1803.28,-26.75,-0.8
GOOGL,NAKED_LONG,BULLISH,TIME,2019-11-13,2019-11-18,5,2655.86,2707.73,51.86,1.6
QCOM,NAKED_LONG,BULLISH,TIME,2019-11-13,2019-11-18,5,1835.07,1814.88,-20.18,-0.6
GDX,CREDIT_SPREAD,BULLISH,TIME,2019-11-04,2019-11-19,15,1065.82,572.26,493.55,14.8
SHOP,CREDIT_SPREAD,BULLISH,TIME,2019-11-05,2019-11-20,15,1465.6,1167.84,297.76,8.9
TQQQ,NAKED_LONG,BEARISH,TIME,2019-11-18,2019-11-25,7,3185.69,3170.75,-14.95,-0.4
AAPL,NAKED_LONG,BEARISH,TIME,2019-11-18,2019-11-25,7,2530.11,2544.08,13.97,0.4
SOXL,NAKED_LONG,BULLISH,TIME,2019-11-19,2019-11-25,6,3207.02,3012.19,-194.83,-5.8
SOXL,NAKED_LONG,BULLISH,TIME,2019-11-20,2019-11-25,5,3009.97,3015.96,5.99,0.2
MU,DIAGONAL,BULLISH,TIME,2019-11-11,2019-11-26,15,3327.41,2981.76,-345.65,-10.4
GDX,NAKED_LONG,BULLISH,TIME,2019-11-25,2019-12-02,7,3075.8,3179.13,103.33,3.1
CRM,NAKED_LONG,BULLISH,TIME,2019-11-25,2019-12-02,7,3295.7,3271.91,-23.78,-0.7
TQQQ,NAKED_LONG,BEARISH,TIME,2019-11-25,2019-12-02,7,3177.88,3148.34,-29.53,-0.9
NVDA,NAKED_LONG,BEARISH,TIME,2019-11-25,2019-12-02,7,3307.36,3206.82,-100.53,-3.0
NOW,NAKED_LONG,BULLISH,TIME,2019-11-26,2019-12-02,6,2462.84,2410.85,-51.98,-1.6
MRVL,CREDIT_SPREAD,BULLISH,TIME,2019-11-18,2019-12-03,15,1246.94,678.58,568.36,17.1
GDX,NAKED_LONG,BEARISH,TIME,2019-12-02,2019-12-09,7,3098.92,3010.06,-88.86,-2.7
SOXL,DIAGONAL,BULLISH,PROFIT,2019-12-03,2019-12-16,13,3314.47,4650.78,1336.3,40.1
TQQQ,DIAGONAL,BULLISH,TIME,2019-12-02,2019-12-17,15,3303.26,3633.32,330.06,9.9
SOXL,DIAGONAL,BULLISH,TIME,2019-12-02,2019-12-17,15,3213.86,4224.61,1010.75,30.3
NVDA,DIAGONAL,BULLISH,TIME,2019-12-02,2019-12-17,15,3271.36,3330.16,58.81,1.8
TQQQ,DIAGONAL,BULLISH,TIME,2019-12-03,2019-12-18,15,3249.02,3641.89,392.87,11.8
GDX,NAKED_LONG,BULLISH,TIME,2019-12-17,2019-12-23,6,3162.15,3279.23,117.07,3.5
TQQQ,NAKED_LONG,BEARISH,TIME,2019-12-17,2019-12-23,6,3219.52,3305.29,85.77,2.6
MSFT,NAKED_LONG,BULLISH,TIME,2019-12-18,2019-12-23,5,3011.16,3068.2,57.04,1.7
NOW,DIAGONAL,BULLISH,TIME,2019-12-09,2019-12-24,15,2342.82,2381.84,39.02,1.2
GOOGL,NAKED_LONG,BULLISH,TIME,2019-12-23,2019-12-30,7,2760.5,2736.13,-24.37,-0.7
SHOP,NAKED_LONG,BULLISH,TIME,2019-12-23,2019-12-30,7,2791.73,2792.04,0.31,0.0
TQQQ,NAKED_LONG,BEARISH,TIME,2019-12-23,2019-12-30,7,3317.45,3302.27,-15.18,-0.5
NVDA,NAKED_LONG,BULLISH,TIME,2019-12-24,2019-12-30,6,3283.98,3191.3,-92.68,-2.8
VRT,CREDIT_SPREAD,BULLISH,TIME,2019-12-16,2019-12-31,15,605.74,276.96,328.78,9.9
TQQQ,NAKED_LONG,BEARISH,TIME,2020-01-02,2020-01-07,5,4330.93,4388.44,57.51,1.3
SOXL,NAKED_LONG,BEARISH,TIME,2020-01-02,2020-01-07,5,4392.34,4602.8,210.46,4.7
NVDA,NAKED_LONG,BEARISH,TIME,2020-01-02,2020-01-07,5,4396.99,4433.81,36.81,0.8
TSLA,NAKED_LONG,BEARISH,TIME,2020-01-03,2020-01-08,5,4040.1,4549.19,509.09,11.3
VRT,NAKED_LONG,BEARISH,TIME,2020-01-03,2020-01-08,5,4393.22,4472.72,79.5,1.8
NOW,NAKED_LONG,BEARISH,TIME,2020-01-03,2020-01-08,5,3567.32,3597.76,30.44,0.7
SOXL,NAKED_LONG,BEARISH,TIME,2020-01-08,2020-01-13,5,4090.55,3878.61,-211.94,-4.7
NVDA,NAKED_LONG,BEARISH,TIME,2020-01-08,2020-01-13,5,4445.03,4647.78,202.75,4.5
META,NAKED_LONG,BEARISH,TIME,2020-01-08,2020-01-13,5,4324.74,4363.16,38.42,0.9
NVDA,NAKED_LONG,BEARISH,TIME,2020-01-13,2020-01-21,8,4401.42,4352.66,-48.77,-1.1
AAPL,NAKED_LONG,BEARISH,TIME,2020-01-13,2020-01-21,8,4464.34,4507.79,43.46,1.0
SOXL,NAKED_LONG,BEARISH,TIME,2020-01-14,2020-01-21,7,4378.66,4682.43,303.77,6.7
AMD,DIAGONAL,BULLISH,TIME,2020-01-07,2020-01-22,15,3639.38,3422.92,-216.47,-4.8
AVGO,DIAGONAL,BULLISH,TIME,2020-01-07,2020-01-22,15,4096.03,3938.28,-157.75,-3.5
CIEN,DIAGONAL,BULLISH,TIME,2020-01-07,2020-01-22,15,3799.9,2625.17,-1174.73,-26.1
GOOGL,NAKED_LONG,BEARISH,TIME,2020-01-21,2020-01-27,6,4308.67,4238.4,-70.27,-1.6
SHOP,NAKED_LONG,BEARISH,TIME,2020-01-21,2020-01-27,6,3866.37,3813.74,-52.63,-1.2
IWM,DIAGONAL,BULLISH,TIME,2020-01-21,2020-02-05,15,3200.82,3194.83,-5.99,-0.1
MSFT,DIAGONAL,BULLISH,TIME,2020-01-22,2020-02-06,15,3256.24,3660.45,404.21,9.0
QCOM,DIAGONAL,BULLISH,TIME,2020-01-22,2020-02-06,15,3541.99,3525.46,-16.53,-0.4
TQQQ,DIAGONAL,BULLISH,TIME,2020-01-27,2020-02-11,15,4346.21,5350.65,1004.44,22.3
SOXL,DIAGONAL,BULLISH,TIME,2020-01-27,2020-02-11,15,4229.12,5396.74,1167.61,25.9
TQQQ,NAKED_LONG,BEARISH,TIME,2020-02-11,2020-02-18,7,4320.86,4412.34,91.48,2.0
NVDA,NAKED_LONG,BEARISH,TIME,2020-02-11,2020-02-18,7,4474.36,5263.59,789.22,17.5
GDX,DIAGONAL,BULLISH,TIME,2020-02-05,2020-02-20,15,4043.11,4087.2,44.1,1.0
SHOP,DIAGONAL,BULLISH,TIME,2020-02-06,2020-02-21,15,4255.8,4883.76,627.96,13.9
ZS,DIAGONAL,BULLISH,TIME,2020-02-06,2020-02-21,15,3031.4,3241.67,210.27,4.7
SOXL,DIAGONAL,BEARISH,TIME,2020-02-11,2020-02-26,15,4119.01,3064.67,-1054.35,-23.4
SOXL,DIAGONAL,BULLISH,TIME,2020-02-18,2020-03-04,15,4186.07,3816.96,-369.11,-8.2
AVGO,DIAGONAL,BULLISH,TIME,2020-02-18,2020-03-04,15,4286.04,4050.25,-235.79,-5.2
META,DIAGONAL,BULLISH,TIME,2020-02-20,2020-03-06,15,4997.46,4183.12,-814.34,-16.3
TQQQ,DIAGONAL,BULLISH,TIME,2020-02-21,2020-03-09,17,4314.7,3793.14,-521.56,-11.6
SOXL,DIAGONAL,BULLISH,TIME,2020-02-21,2020-03-09,17,4146.58,2781.14,-1365.44,-30.3
TSLA,DIAGONAL,BULLISH,TIME,2020-02-26,2020-03-12,15,4296.16,2797.07,-1499.1,-33.2
GDX,DIAGONAL,BEARISH,TIME,2020-03-04,2020-03-19,15,3858.92,5360.66,1501.75,33.3
AMD,DIAGONAL,BEARISH,TIME,2020-03-04,2020-03-19,15,3411.23,3562.83,151.6,3.4
TQQQ,DIAGONAL,BULLISH,TIME,2020-03-06,2020-03-23,17,4427.84,3289.32,-1138.52,-25.2
TQQQ,DIAGONAL,BULLISH,TIME,2020-03-09,2020-03-24,15,4211.81,4508.4,296.59,6.6
NVDA,DIAGONAL,BULLISH,PROFIT,2020-03-12,2020-03-24,12,4382.95,6266.84,1883.89,41.8
AAPL,DIAGONAL,BULLISH,TIME,2020-03-19,2020-04-03,15,4382.83,4219.58,-163.25,-3.6
